id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Orbrix;4180.0;-6176.0;-11844.0;-2992.0;325.0;745.0;0
1;Ivleen;Orbrix;4116.0;-6300.0;-12088.0;-2992.0;-1026.0;202.0;103
2;Ivleen;Orbrix;4924.0;-5928.0;-12728.0;-3008.0;332.0;436.0;206
3;Ivleen;Orbrix;4760.0;-6112.0;-12208.0;-2976.0;-28.0;277.0;309
4;Ivleen;Orbrix;5024.0;-5852.0;-11892.0;-3008.0;105.0;51.0;412
5;Ivleen;Orbrix;4716.0;-6212.0;-11356.0;-2976.0;217.0;106.0;516
6;Ivleen;Orbrix;3756.0;-5716.0;-10692.0;-2976.0;-375.0;591.0;619
7;Ivleen;Orbrix;1720.0;-6716.0;-13172.0;-2960.0;-1607.0;993.0;722
8;Ivleen;Orbrix;13436.0;-11648.0;-20488.0;-2960.0;1917.0;867.0;825
9;Ivleen;Orbrix;15968.0;-9000.0;-22840.0;-2976.0;9524.0;2107.0;928
10;Ivleen;Orbrix;13936.0;-4568.0;-7972.0;-2992.0;9173.0;-571.0;1031
11;Ivleen;Orbrix;11368.0;1004.0;1864.0;-2992.0;3671.0;-4469.0;1134
12;Ivleen;Orbrix;-1844.0;3232.0;1092.0;-2976.0;-5472.0;-3594.0;1238
13;Ivleen;Orbrix;-7196.0;40.0;-5516.0;-2976.0;-12629.0;2879.0;1341
14;Ivleen;Orbrix;-11352.0;-576.0;-14116.0;-2976.0;-12037.0;3360.0;1443
15;Ivleen;Orbrix;-12728.0;316.0;-13364.0;-2960.0;-14590.0;6662.0;1547
16;Ivleen;Orbrix;-10668.0;2712.0;-17476.0;-3008.0;-7080.0;4488.0;1650
17;Ivleen;Orbrix;744.0;1672.0;-21360.0;-2992.0;-2942.0;4936.0;1754
18;Ivleen;Orbrix;10748.0;-608.0;-22104.0;-2976.0;6691.0;45.0;1856
19;Ivleen;Orbrix;7616.0;-1400.0;-15404.0;-3008.0;8300.0;1417.0;1960
20;Ivleen;Orbrix;1628.0;-80.0;-12144.0;-2992.0;11753.0;169.0;2063
21;Ivleen;Orbrix;-1552.0;-2600.0;-3136.0;-3024.0;7614.0;363.0;2165
22;Ivleen;Orbrix;-600.0;-5924.0;-10768.0;-2992.0;1410.0;1066.0;2269
23;Ivleen;Orbrix;364.0;-6976.0;-11460.0;-3008.0;-19.0;1513.0;2372
24;Ivleen;Orbrix;1928.0;-6784.0;-12900.0;-3008.0;831.0;1075.0;2475
25;Ivleen;Orbrix;-4.0;-7120.0;-9876.0;-2976.0;-1147.0;495.0;2578
26;Ivleen;Orbrix;1280.0;-7104.0;-13528.0;-3008.0;-632.0;638.0;2681
