id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Orbrix;9288.0;-9652.0;-8116.0;-2976.0;-692.0;992.0;0
1;Ivleen;Orbrix;10672.0;-9892.0;-6876.0;-2976.0;751.0;727.0;103
2;Ivleen;Orbrix;11552.0;-10280.0;-4960.0;-2992.0;-85.0;349.0;206
3;Ivleen;Orbrix;11496.0;-10380.0;-6376.0;-2992.0;-107.0;-132.0;310
4;Ivleen;Orbrix;10684.0;-10620.0;-3728.0;-2960.0;-1283.0;532.0;412
5;Ivleen;Orbrix;10768.0;-9732.0;-7096.0;-2944.0;55.0;-127.0;515
6;Ivleen;Orbrix;14516.0;-15748.0;-6964.0;-2992.0;878.0;-547.0;619
7;Ivleen;Orbrix;16556.0;-14424.0;-7616.0;-3008.0;4956.0;-2028.0;721
8;Ivleen;Orbrix;12304.0;-9000.0;2800.0;-3008.0;2188.0;-3728.0;825
9;Ivleen;Orbrix;7728.0;-5200.0;4044.0;-2976.0;-2290.0;-4316.0;928
10;Ivleen;Orbrix;1600.0;-1040.0;112.0;-2992.0;-15564.0;-2890.0;1030
11;Ivleen;Orbrix;-3968.0;-1148.0;-7728.0;-2960.0;-17453.0;5484.0;1134
12;Ivleen;Orbrix;-5936.0;-2484.0;-10736.0;-2992.0;-11824.0;6275.0;1237
13;Ivleen;Orbrix;-2112.0;-1692.0;-26040.0;-2992.0;-9426.0;6292.0;1340
14;Ivleen;Orbrix;6932.0;-3900.0;-29632.0;-3024.0;6110.0;2881.0;1443
15;Ivleen;Orbrix;19840.0;-5784.0;-17744.0;-2960.0;12191.0;-3563.0;1547
16;Ivleen;Orbrix;24000.0;-6100.0;-12208.0;-2976.0;12997.0;-2490.0;1649
17;Ivleen;Orbrix;13132.0;-2688.0;-7956.0;-3008.0;9221.0;-2954.0;1752
18;Ivleen;Orbrix;-856.0;-4516.0;-3184.0;-2976.0;2436.0;-364.0;1856
19;Ivleen;Orbrix;1368.0;-6744.0;-10208.0;-3008.0;-331.0;2306.0;1958
20;Ivleen;Orbrix;7188.0;-9704.0;-8752.0;-2976.0;309.0;1185.0;2062
21;Ivleen;Orbrix;5552.0;-9544.0;-7464.0;-2976.0;167.0;-256.0;2165
22;Ivleen;Orbrix;4768.0;-10152.0;-10092.0;-2960.0;-645.0;-443.0;2267
23;Ivleen;Orbrix;5688.0;-9484.0;-10812.0;-2976.0;-234.0;-778.0;2371
