id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;orbrix;7200.0;-1072.0;-12460.0;-1856.0;222.0;281.0;0
1;Jefferson;orbrix;7712.0;-1936.0;-14424.0;-1872.0;289.0;1256.0;104
2;Jefferson;orbrix;12160.0;-1560.0;-18396.0;-1872.0;6457.0;1323.0;206
3;Jefferson;orbrix;8104.0;-2316.0;-16852.0;-1888.0;11308.0;3512.0;309
4;Jefferson;orbrix;13520.0;-2660.0;-5484.0;-1856.0;11660.0;3040.0;413
5;Jefferson;orbrix;8596.0;-3784.0;-4252.0;-1856.0;6766.0;1437.0;516
6;Jefferson;orbrix;2980.0;-6540.0;-4792.0;-1888.0;-1304.0;-1131.0;620
7;Jefferson;orbrix;-724.0;-8464.0;-4356.0;-1872.0;-6301.0;-1094.0;722
8;Jefferson;orbrix;-1324.0;-6864.0;-7820.0;-1840.0;-11528.0;-1251.0;825
9;Jefferson;orbrix;-1236.0;-5936.0;-11412.0;-1888.0;-11689.0;-5138.0;929
10;Jefferson;orbrix;-604.0;-3168.0;-17240.0;-1856.0;-12439.0;-2511.0;1032
11;Jefferson;orbrix;-3640.0;-1860.0;-19388.0;-1856.0;-6059.0;388.0;1136
12;Jefferson;orbrix;6580.0;628.0;-21248.0;-1824.0;-2934.0;3493.0;1238
13;Jefferson;orbrix;9712.0;1484.0;-17820.0;-1872.0;3713.0;1684.0;1342
14;Jefferson;orbrix;7392.0;836.0;-17860.0;-1888.0;8405.0;2273.0;1445
15;Jefferson;orbrix;9608.0;-204.0;-10608.0;-1872.0;8549.0;2377.0;1548
16;Jefferson;orbrix;8284.0;-1048.0;-8788.0;-1824.0;6231.0;1146.0;1651
17;Jefferson;orbrix;4784.0;-3816.0;-8324.0;-1856.0;3962.0;-329.0;1754
18;Jefferson;orbrix;2116.0;-5564.0;-9500.0;-1872.0;2088.0;7.0;1858
19;Jefferson;orbrix;1732.0;-7152.0;-12292.0;-1888.0;778.0;-85.0;1961
20;Jefferson;orbrix;1660.0;-7392.0;-12528.0;-1872.0;-535.0;671.0;2064
21;Jefferson;orbrix;1496.0;-7056.0;-13984.0;-1888.0;391.0;-61.0;2167
