id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;Orbrix;8968.0;-3228.0;-14828.0;-1856.0;2315.0;6.0;0
1;Jefferson;Orbrix;10868.0;-2228.0;-9680.0;-1872.0;3182.0;1589.0;103
2;Jefferson;Orbrix;4464.0;-1580.0;-5016.0;-1920.0;-1183.0;709.0;206
3;Jefferson;Orbrix;-4768.0;-1572.0;-3860.0;-1888.0;-10798.0;-1233.0;309
4;Jefferson;Orbrix;-568.0;-664.0;-19832.0;-1888.0;-11173.0;-1001.0;413
5;Jefferson;Orbrix;-2628.0;404.0;-19940.0;-1840.0;-2909.0;1812.0;516
6;Jefferson;Orbrix;11280.0;2940.0;-24252.0;-1904.0;2563.0;2714.0;618
7;Jefferson;Orbrix;17608.0;3780.0;-22704.0;-1840.0;14544.0;-493.0;722
8;Jefferson;Orbrix;12188.0;1944.0;-10368.0;-1888.0;15239.0;-145.0;825
9;Jefferson;Orbrix;8688.0;-1628.0;-1900.0;-1888.0;9027.0;739.0;929
10;Jefferson;Orbrix;132.0;-6192.0;-4476.0;-1872.0;1390.0;16.0;1032
11;Jefferson;Orbrix;-4520.0;-7788.0;-10200.0;-1888.0;-4450.0;1973.0;1134
