id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;orbrix;3932.0;-5892.0;-12000.0;-1856.0;30.0;99.0;0
1;Jefferson;orbrix;4576.0;-5968.0;-12992.0;-1872.0;122.0;376.0;102
2;Jefferson;orbrix;12744.0;-4920.0;-17184.0;-1856.0;2755.0;1130.0;205
3;Jefferson;orbrix;8844.0;-3836.0;-7840.0;-1872.0;5002.0;321.0;309
4;Jefferson;orbrix;-228.0;-3068.0;-3504.0;-1856.0;-3127.0;-1222.0;412
5;Jefferson;orbrix;-8796.0;-3288.0;-5676.0;-1856.0;-14237.0;-345.0;515
6;Jefferson;orbrix;-6624.0;-1792.0;-15620.0;-1840.0;-14800.0;-796.0;618
7;Jefferson;orbrix;-2780.0;116.0;-20384.0;-1840.0;-8840.0;-1007.0;721
8;Jefferson;orbrix;-2336.0;2016.0;-19164.0;-1888.0;-6169.0;801.0;825
9;Jefferson;orbrix;936.0;3612.0;-21364.0;-1840.0;923.0;2656.0;928
10;Jefferson;orbrix;3984.0;3916.0;-18852.0;-1856.0;6566.0;3369.0;1031
11;Jefferson;orbrix;8368.0;2608.0;-16368.0;-1888.0;9748.0;2835.0;1134
12;Jefferson;orbrix;10140.0;952.0;-12592.0;-1872.0;10451.0;2712.0;1238
13;Jefferson;orbrix;6328.0;-1384.0;-7624.0;-1872.0;5268.0;389.0;1341
14;Jefferson;orbrix;2408.0;-3372.0;-10468.0;-1888.0;2437.0;-982.0;1443
15;Jefferson;orbrix;-1676.0;-6088.0;-7712.0;-1888.0;1192.0;-1927.0;1547
16;Jefferson;orbrix;-1868.0;-6308.0;-12016.0;-1888.0;-2442.0;423.0;1650
17;Jefferson;orbrix;112.0;-5532.0;-15812.0;-1840.0;-285.0;-153.0;1754
