id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Orbrix;1644.0;-4968.0;-13048.0;-2976.0;-158.0;271.0;0
1;Ivleen;Orbrix;1464.0;-5008.0;-12672.0;-2976.0;-85.0;110.0;104
2;Ivleen;Orbrix;1120.0;-4880.0;-12340.0;-3008.0;226.0;336.0;206
3;Ivleen;Orbrix;2128.0;-4868.0;-13536.0;-3008.0;-829.0;350.0;309
4;Ivleen;Orbrix;1732.0;-4760.0;-12380.0;-3008.0;631.0;261.0;413
5;Ivleen;Orbrix;2480.0;-5004.0;-12032.0;-2976.0;-418.0;303.0;516
6;Ivleen;Orbrix;3732.0;-8904.0;-16904.0;-2992.0;49.0;-76.0;619
7;Ivleen;Orbrix;8544.0;-8468.0;-22324.0;-2976.0;10527.0;-963.0;722
8;Ivleen;Orbrix;8132.0;-4732.0;-6588.0;-2992.0;8672.0;-171.0;825
9;Ivleen;Orbrix;240.0;-516.0;-1620.0;-2992.0;4566.0;60.0;928
10;Ivleen;Orbrix;-1064.0;-704.0;-3396.0;-2976.0;-6031.0;-732.0;1031
11;Ivleen;Orbrix;-9528.0;-892.0;-9836.0;-2976.0;-13610.0;2970.0;1135
12;Ivleen;Orbrix;-11344.0;92.0;-13012.0;-2960.0;-12762.0;4802.0;1237
13;Ivleen;Orbrix;-8520.0;1608.0;-17668.0;-2960.0;-10629.0;4745.0;1341
14;Ivleen;Orbrix;-3492.0;-96.0;-20480.0;-3008.0;-3483.0;3008.0;1444
15;Ivleen;Orbrix;4656.0;-492.0;-22672.0;-2976.0;1232.0;1565.0;1547
16;Ivleen;Orbrix;9632.0;-288.0;-21156.0;-2992.0;7272.0;3159.0;1650
17;Ivleen;Orbrix;3144.0;-128.0;-16268.0;-2992.0;9077.0;3006.0;1753
18;Ivleen;Orbrix;-1860.0;-32.0;-13324.0;-3008.0;6896.0;1536.0;1857
19;Ivleen;Orbrix;-2284.0;-2936.0;-9236.0;-3008.0;2173.0;2410.0;1959
20;Ivleen;Orbrix;-2004.0;-3928.0;-11808.0;-3008.0;1273.0;704.0;2062
21;Ivleen;Orbrix;532.0;-4528.0;-12232.0;-2992.0;-23.0;976.0;2166
22;Ivleen;Orbrix;1524.0;-4384.0;-14256.0;-2992.0;-231.0;632.0;2268
