id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;orbrix;668.0;-4784.0;-15756.0;-1872.0;746.0;246.0;0
1;Jefferson;orbrix;-332.0;-5176.0;-16480.0;-1888.0;4928.0;1000.0;103
2;Jefferson;orbrix;7932.0;-4752.0;-15452.0;-1872.0;11487.0;1939.0;206
3;Jefferson;orbrix;8032.0;-5224.0;-10700.0;-1888.0;14197.0;5233.0;310
4;Jefferson;orbrix;3792.0;-7212.0;416.0;-1888.0;5154.0;3528.0;412
5;Jefferson;orbrix;-1028.0;-5972.0;448.0;-1904.0;-11250.0;-1086.0;516
6;Jefferson;orbrix;-17072.0;-6004.0;-6292.0;-1888.0;-20530.0;-3240.0;619
7;Jefferson;orbrix;-9864.0;-1576.0;-12448.0;-1888.0;-20779.0;130.0;723
8;Jefferson;orbrix;-4752.0;-748.0;-24592.0;-1888.0;-7761.0;1434.0;825
9;Jefferson;orbrix;2056.0;1700.0;-17396.0;-1872.0;4672.0;-11.0;928
10;Jefferson;orbrix;5288.0;280.0;-21308.0;-1888.0;10138.0;-507.0;1032
11;Jefferson;orbrix;2508.0;-1952.0;-12184.0;-1856.0;9895.0;-899.0;1135
12;Jefferson;orbrix;-1132.0;-4236.0;-7052.0;-1872.0;6825.0;-79.0;1239
13;Jefferson;orbrix;-2676.0;-6560.0;-8392.0;-1888.0;160.0;-202.0;1341
