id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Orbrix;13200.0;-4656.0;-7060.0;-3040.0;512.0;1029.0;0
1;Ivleen;Orbrix;13824.0;-5236.0;-7308.0;-2992.0;-753.0;751.0;104
2;Ivleen;Orbrix;11928.0;-4840.0;-6556.0;-3008.0;-580.0;461.0;207
3;Ivleen;Orbrix;12000.0;-4244.0;-5840.0;-3024.0;-922.0;366.0;309
4;Ivleen;Orbrix;7916.0;-4036.0;-7248.0;-3024.0;-1760.0;2013.0;413
5;Ivleen;Orbrix;8112.0;-3864.0;-13256.0;-2992.0;946.0;2800.0;516
6;Ivleen;Orbrix;25772.0;-6068.0;-17308.0;-3040.0;9801.0;3129.0;619
7;Ivleen;Orbrix;31804.0;-2392.0;-4424.0;-3008.0;12056.0;4149.0;722
8;Ivleen;Orbrix;18088.0;1924.0;4556.0;-2992.0;10815.0;2202.0;825
9;Ivleen;Orbrix;8556.0;-80.0;5396.0;-3008.0;-756.0;5347.0;929
10;Ivleen;Orbrix;500.0;-2716.0;-228.0;-3008.0;-8711.0;5341.0;1031
11;Ivleen;Orbrix;520.0;-4168.0;-7292.0;-3008.0;-12931.0;4266.0;1135
12;Ivleen;Orbrix;1144.0;-5108.0;-11840.0;-3040.0;-10965.0;3715.0;1238
13;Ivleen;Orbrix;9132.0;-5784.0;-14264.0;-3008.0;-5744.0;2923.0;1341
14;Ivleen;Orbrix;17060.0;-6696.0;-15392.0;-2992.0;982.0;3069.0;1444
15;Ivleen;Orbrix;15764.0;-4560.0;-11052.0;-3008.0;4831.0;-415.0;1547
16;Ivleen;Orbrix;19268.0;-3440.0;-4948.0;-3008.0;7243.0;2076.0;1651
17;Ivleen;Orbrix;15032.0;-3392.0;-3804.0;-3008.0;1963.0;1650.0;1753
18;Ivleen;Orbrix;13412.0;-3856.0;-6156.0;-2992.0;1926.0;827.0;1857
19;Ivleen;Orbrix;13156.0;-4436.0;-4268.0;-2992.0;-386.0;264.0;1960
20;Ivleen;Orbrix;14880.0;-3756.0;-7056.0;-3024.0;-897.0;1004.0;2062
21;Ivleen;Orbrix;14120.0;-4444.0;-5296.0;-2976.0;297.0;548.0;2166
22;Ivleen;Orbrix;14856.0;-3712.0;-6420.0;-3008.0;63.0;-673.0;2269
23;Ivleen;Orbrix;13520.0;-4092.0;-6532.0;-3008.0;-457.0;-425.0;2372
24;Ivleen;Orbrix;13688.0;-4140.0;-6252.0;-3008.0;867.0;-2458.0;2475
