id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Fred;Orbrix;-12532.0;-8932.0;1280.0;-2992.0;-126.0;321.0;0
1;Fred;Orbrix;-12576.0;-8928.0;1320.0;-2976.0;185.0;-152.0;103
2;Fred;Orbrix;-13460.0;-8920.0;764.0;-2976.0;753.0;-574.0;207
3;Fred;Orbrix;-13376.0;-9124.0;804.0;-3008.0;532.0;-314.0;309
4;Fred;Orbrix;-13356.0;-9544.0;912.0;-2976.0;637.0;-560.0;413
5;Fred;Orbrix;-19148.0;-9864.0;1900.0;-2976.0;2131.0;-1644.0;516
6;Fred;Orbrix;-16084.0;-7308.0;8648.0;-2992.0;-1419.0;-893.0;618
7;Fred;Orbrix;-5120.0;-7776.0;7444.0;-2992.0;-5558.0;588.0;722
8;Fred;Orbrix;-5028.0;-9008.0;-568.0;-2992.0;-9316.0;-450.0;825
9;Fred;Orbrix;-5680.0;-9168.0;-3404.0;-2992.0;-7070.0;-2221.0;928
10;Fred;Orbrix;-7232.0;-5660.0;-5808.0;-3008.0;-5258.0;-2086.0;1031
11;Fred;Orbrix;-10900.0;-7504.0;-9744.0;-2992.0;375.0;-2032.0;1135
12;Fred;Orbrix;-19924.0;-5224.0;-2604.0;-2992.0;6101.0;620.0;1238
13;Fred;Orbrix;-23860.0;-5788.0;-2944.0;-2992.0;8867.0;1549.0;1340
14;Fred;Orbrix;-21100.0;-4972.0;4656.0;-3008.0;9511.0;1132.0;1444
15;Fred;Orbrix;-17972.0;-5092.0;4316.0;-2992.0;7270.0;-741.0;1547
16;Fred;Orbrix;-17468.0;-4028.0;8232.0;-2992.0;3261.0;-1177.0;1650
17;Fred;Orbrix;-11968.0;-5556.0;3972.0;-3040.0;-893.0;32.0;1753
18;Fred;Orbrix;-5576.0;-7108.0;3492.0;-2976.0;-3245.0;-1718.0;1856
19;Fred;Orbrix;-7740.0;-10452.0;-1044.0;-3024.0;-2127.0;-870.0;1960
20;Fred;Orbrix;-13744.0;-10180.0;-88.0;-3008.0;130.0;-429.0;2062
21;Fred;Orbrix;-13884.0;-9496.0;2372.0;-3040.0;278.0;130.0;2166
22;Fred;Orbrix;-12004.0;-9488.0;2612.0;-2976.0;99.0;-638.0;2269
23;Fred;Orbrix;-11712.0;-9496.0;1392.0;-3008.0;-137.0;-308.0;2372
