id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Orbrix;4080.0;-7068.0;-12844.0;-3008.0;1404.0;426.0;0
1;Ivleen;Orbrix;8816.0;-9644.0;-22892.0;-3024.0;5210.0;-727.0;104
2;Ivleen;Orbrix;3428.0;-5380.0;-8548.0;-2992.0;10580.0;1734.0;207
3;Ivleen;Orbrix;-2172.0;-4924.0;-2440.0;-3008.0;3415.0;144.0;309
4;Ivleen;Orbrix;7120.0;-8860.0;-14312.0;-3008.0;3364.0;-687.0;413
5;Ivleen;Orbrix;7164.0;-4932.0;-2756.0;-2992.0;1151.0;-3936.0;516
6;Ivleen;Orbrix;180.0;396.0;-3256.0;-3008.0;-6150.0;302.0;620
7;Ivleen;Orbrix;-19336.0;404.0;-6288.0;-3024.0;-11389.0;7010.0;722
8;Ivleen;Orbrix;-10680.0;2532.0;-9500.0;-3024.0;-18609.0;11179.0;825
9;Ivleen;Orbrix;-13636.0;3840.0;-32768.0;-2976.0;-14217.0;7499.0;929
10;Ivleen;Orbrix;3880.0;-380.0;-25280.0;-2992.0;1152.0;2122.0;1031
11;Ivleen;Orbrix;5240.0;-2972.0;-15212.0;-2976.0;5557.0;2081.0;1135
12;Ivleen;Orbrix;9156.0;-844.0;-14104.0;-3008.0;8025.0;2739.0;1238
13;Ivleen;Orbrix;8224.0;20.0;-16476.0;-2976.0;9630.0;2003.0;1342
14;Ivleen;Orbrix;1260.0;-1792.0;-14452.0;-3008.0;8017.0;1883.0;1444
15;Ivleen;Orbrix;-3108.0;-4696.0;-10004.0;-3008.0;5653.0;3092.0;1547
16;Ivleen;Orbrix;-4468.0;-6820.0;-4948.0;-2992.0;1926.0;1897.0;1651
17;Ivleen;Orbrix;1024.0;-8456.0;-8224.0;-3008.0;1153.0;800.0;1753
18;Ivleen;Orbrix;-316.0;-8212.0;-11704.0;-2976.0;95.0;-274.0;1857
19;Ivleen;Orbrix;2272.0;-8220.0;-10336.0;-2976.0;139.0;396.0;1960
20;Ivleen;Orbrix;896.0;-8464.0;-10960.0;-3008.0;27.0;679.0;2062
