id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Orbrix;2792.0;-4452.0;-13384.0;-3008.0;90.0;511.0;0
1;Ivleen;Orbrix;3120.0;-4500.0;-13704.0;-2976.0;-172.0;130.0;103
2;Ivleen;Orbrix;3100.0;-4308.0;-12332.0;-2976.0;496.0;362.0;207
3;Ivleen;Orbrix;3120.0;-4500.0;-12028.0;-3008.0;-201.0;268.0;310
4;Ivleen;Orbrix;3864.0;-5776.0;-16204.0;-2992.0;371.0;238.0;413
5;Ivleen;Orbrix;5852.0;-8112.0;-17516.0;-2992.0;3014.0;-426.0;516
6;Ivleen;Orbrix;8504.0;-7336.0;-19532.0;-2992.0;11137.0;176.0;619
7;Ivleen;Orbrix;7100.0;-3768.0;-8528.0;-2976.0;10379.0;86.0;722
8;Ivleen;Orbrix;1576.0;-172.0;1812.0;-3008.0;784.0;-1226.0;825
9;Ivleen;Orbrix;-8332.0;248.0;-3056.0;-3008.0;-8341.0;-43.0;929
10;Ivleen;Orbrix;-11040.0;-892.0;-12616.0;-2976.0;-13651.0;3798.0;1031
11;Ivleen;Orbrix;-9120.0;676.0;-14516.0;-3024.0;-12707.0;5458.0;1134
12;Ivleen;Orbrix;-6356.0;1044.0;-21104.0;-2976.0;-8953.0;5535.0;1238
13;Ivleen;Orbrix;3056.0;696.0;-23388.0;-3024.0;-140.0;1580.0;1341
14;Ivleen;Orbrix;8876.0;-392.0;-16784.0;-2960.0;8404.0;895.0;1444
15;Ivleen;Orbrix;6072.0;-1104.0;-12584.0;-2960.0;9561.0;1598.0;1547
16;Ivleen;Orbrix;2488.0;-1796.0;-8600.0;-2992.0;7299.0;761.0;1651
17;Ivleen;Orbrix;-44.0;-3552.0;-7580.0;-2992.0;2133.0;305.0;1753
18;Ivleen;Orbrix;-48.0;-5296.0;-11856.0;-2992.0;-694.0;1081.0;1856
19;Ivleen;Orbrix;2508.0;-5436.0;-11088.0;-2960.0;-409.0;698.0;1960
20;Ivleen;Orbrix;2028.0;-5352.0;-13900.0;-2992.0;-300.0;456.0;2062
21;Ivleen;Orbrix;336.0;-5524.0;-12596.0;-3024.0;49.0;616.0;2166
22;Ivleen;Orbrix;1180.0;-4928.0;-14052.0;-2992.0;309.0;326.0;2269
