id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Fred;Orbrix;-12952.0;-9024.0;1652.0;-3024.0;129.0;-46.0;0
1;Fred;Orbrix;-12888.0;-8924.0;1556.0;-2992.0;210.0;-329.0;102
2;Fred;Orbrix;-13500.0;-9276.0;2120.0;-2992.0;403.0;-151.0;206
3;Fred;Orbrix;-14536.0;-9564.0;1864.0;-2992.0;751.0;-537.0;309
4;Fred;Orbrix;-16052.0;-9740.0;5496.0;-2992.0;1202.0;-1547.0;411
5;Fred;Orbrix;-14208.0;-9836.0;3748.0;-2976.0;-741.0;-918.0;515
6;Fred;Orbrix;-11336.0;-9508.0;5360.0;-2976.0;-2262.0;-659.0;618
7;Fred;Orbrix;-8028.0;-9424.0;5952.0;-2992.0;-5534.0;210.0;722
8;Fred;Orbrix;-4084.0;-8572.0;5724.0;-3024.0;-8770.0;834.0;824
9;Fred;Orbrix;-4680.0;-8716.0;-3068.0;-3024.0;-8405.0;489.0;927
10;Fred;Orbrix;-4948.0;-7172.0;-5436.0;-3008.0;-4901.0;-2126.0;1031
11;Fred;Orbrix;-13644.0;-6116.0;-5768.0;-3008.0;394.0;-2086.0;1133
12;Fred;Orbrix;-17120.0;-4392.0;-7480.0;-2992.0;4080.0;-2087.0;1237
13;Fred;Orbrix;-19288.0;-4368.0;-5944.0;-3008.0;10085.0;601.0;1340
14;Fred;Orbrix;-25736.0;-3040.0;1124.0;-2992.0;12790.0;-1351.0;1444
15;Fred;Orbrix;-23564.0;-3808.0;9204.0;-2976.0;7431.0;-947.0;1546
16;Fred;Orbrix;-18192.0;-4256.0;7304.0;-3008.0;3389.0;583.0;1649
17;Fred;Orbrix;-11848.0;-4940.0;7084.0;-3008.0;-1082.0;276.0;1753
18;Fred;Orbrix;-7332.0;-5420.0;6620.0;-3024.0;-4853.0;-1664.0;1855
19;Fred;Orbrix;-672.0;-7776.0;6732.0;-3008.0;-2605.0;699.0;1959
20;Fred;Orbrix;-14540.0;-9856.0;-4004.0;-3008.0;2630.0;-415.0;2062
21;Fred;Orbrix;-15196.0;-9680.0;2752.0;-2992.0;544.0;82.0;2165
22;Fred;Orbrix;-11988.0;-9408.0;2488.0;-3024.0;363.0;195.0;2268
23;Fred;Orbrix;-12492.0;-9512.0;2660.0;-2992.0;592.0;-514.0;2371
24;Fred;Orbrix;-13456.0;-9096.0;2432.0;-3008.0;424.0;-593.0;2475
