id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Fred;Orbrix;-12664.0;-9236.0;3788.0;-3008.0;191.0;-186.0;0
1;Fred;Orbrix;-12452.0;-9528.0;2960.0;-2976.0;150.0;-575.0;104
2;Fred;Orbrix;-13032.0;-9120.0;4424.0;-3008.0;635.0;-782.0;206
3;Fred;Orbrix;-14168.0;-10344.0;4036.0;-2992.0;1165.0;-1046.0;310
4;Fred;Orbrix;-18932.0;-10000.0;7296.0;-2976.0;-4.0;1710.0;413
5;Fred;Orbrix;-12732.0;-8352.0;7652.0;-2976.0;-3101.0;3139.0;516
6;Fred;Orbrix;-5580.0;-8844.0;5680.0;-3024.0;-5899.0;-796.0;619
7;Fred;Orbrix;-3796.0;-8636.0;4404.0;-2976.0;-9436.0;17.0;722
8;Fred;Orbrix;-4328.0;-8592.0;-1388.0;-3008.0;-10259.0;-449.0;826
9;Fred;Orbrix;-5332.0;-7044.0;-5384.0;-3008.0;-7640.0;344.0;928
10;Fred;Orbrix;-11536.0;-6076.0;-13048.0;-2992.0;937.0;-1025.0;1031
11;Fred;Orbrix;-16848.0;-5092.0;-12160.0;-3008.0;5899.0;-3797.0;1135
12;Fred;Orbrix;-20268.0;-4164.0;-4968.0;-2992.0;13285.0;-130.0;1238
13;Fred;Orbrix;-22348.0;-5012.0;1444.0;-2992.0;11413.0;55.0;1341
14;Fred;Orbrix;-21256.0;-4152.0;6120.0;-2976.0;7423.0;363.0;1444
15;Fred;Orbrix;-16144.0;-4088.0;5512.0;-2976.0;2801.0;-874.0;1548
16;Fred;Orbrix;-3704.0;-4820.0;5732.0;-3008.0;-1752.0;-2059.0;1650
17;Fred;Orbrix;-7536.0;-8636.0;-648.0;-2992.0;-1864.0;-1279.0;1753
18;Fred;Orbrix;-15396.0;-9176.0;168.0;-2992.0;150.0;-625.0;1857
19;Fred;Orbrix;-12792.0;-8976.0;368.0;-2992.0;18.0;174.0;1960
20;Fred;Orbrix;-11712.0;-9064.0;2052.0;-2976.0;461.0;-60.0;2063
