id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Fred;Orbrix;-13368.0;-8992.0;2044.0;-2992.0;-443.0;104.0;0
1;Fred;Orbrix;-12644.0;-8808.0;2320.0;-3024.0;432.0;159.0;104
2;Fred;Orbrix;-13544.0;-8980.0;2192.0;-2992.0;206.0;489.0;206
3;Fred;Orbrix;-12968.0;-9040.0;2116.0;-3024.0;692.0;262.0;310
4;Fred;Orbrix;-15220.0;-9516.0;1924.0;-2992.0;682.0;-439.0;413
5;Fred;Orbrix;-16200.0;-9824.0;3344.0;-2992.0;561.0;-384.0;516
6;Fred;Orbrix;-15580.0;-8792.0;4768.0;-3008.0;-753.0;-709.0;619
7;Fred;Orbrix;-4856.0;-8156.0;8548.0;-3008.0;-5143.0;47.0;722
8;Fred;Orbrix;-5200.0;-8380.0;368.0;-3008.0;-8565.0;-684.0;826
9;Fred;Orbrix;-4076.0;-9156.0;-1408.0;-2992.0;-7599.0;154.0;928
10;Fred;Orbrix;-7324.0;-6144.0;-7116.0;-2992.0;-6707.0;-573.0;1032
11;Fred;Orbrix;-12996.0;-4332.0;-7224.0;-2992.0;-1817.0;-134.0;1135
12;Fred;Orbrix;-17900.0;-4004.0;-10036.0;-3008.0;5116.0;-382.0;1237
13;Fred;Orbrix;-19460.0;-1984.0;-5264.0;-2992.0;10372.0;2093.0;1341
14;Fred;Orbrix;-25768.0;-1316.0;-3320.0;-2992.0;10568.0;-190.0;1444
15;Fred;Orbrix;-22644.0;-992.0;4608.0;-3008.0;9150.0;-957.0;1548
16;Fred;Orbrix;-17616.0;-2064.0;6380.0;-2976.0;3598.0;-1797.0;1650
17;Fred;Orbrix;-13512.0;-3320.0;4336.0;-2976.0;656.0;-1852.0;1754
18;Fred;Orbrix;-4472.0;-6248.0;1200.0;-2992.0;-1276.0;-2737.0;1857
19;Fred;Orbrix;-7592.0;-9180.0;-1624.0;-3024.0;-3226.0;-2333.0;1960
20;Fred;Orbrix;-17388.0;-7928.0;-2312.0;-3008.0;-865.0;-1258.0;2063
21;Fred;Orbrix;-11804.0;-7972.0;1588.0;-2960.0;181.0;-526.0;2166
