id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Orbrix;2744.0;-6268.0;-14340.0;-2992.0;428.0;596.0;0
1;Ivleen;Orbrix;1304.0;-5844.0;-11352.0;-3024.0;-10.0;-62.0;103
2;Ivleen;Orbrix;1088.0;-5796.0;-12244.0;-3024.0;-156.0;12.0;206
3;Ivleen;Orbrix;988.0;-5796.0;-12228.0;-2992.0;557.0;143.0;309
4;Ivleen;Orbrix;1452.0;-6060.0;-12544.0;-2992.0;-366.0;696.0;413
5;Ivleen;Orbrix;1600.0;-5752.0;-13140.0;-2992.0;229.0;596.0;515
6;Ivleen;Orbrix;2428.0;-6088.0;-11644.0;-3008.0;24.0;370.0;618
7;Ivleen;Orbrix;1524.0;-8400.0;-16976.0;-2992.0;-394.0;1418.0;722
8;Ivleen;Orbrix;8780.0;-10812.0;-26288.0;-2976.0;5717.0;2853.0;824
9;Ivleen;Orbrix;7484.0;-5944.0;-9708.0;-3008.0;9545.0;488.0;928
10;Ivleen;Orbrix;5144.0;-2148.0;-3452.0;-2992.0;7551.0;-165.0;1031
11;Ivleen;Orbrix;3124.0;-1848.0;-140.0;-2992.0;-2723.0;-1771.0;1134
12;Ivleen;Orbrix;-1456.0;-704.0;-3180.0;-3024.0;-8162.0;-849.0;1237
13;Ivleen;Orbrix;-10908.0;1392.0;-7100.0;-3008.0;-13396.0;3832.0;1340
14;Ivleen;Orbrix;-14592.0;1536.0;-14216.0;-3008.0;-12922.0;5866.0;1444
15;Ivleen;Orbrix;-15084.0;104.0;-27828.0;-3008.0;-10092.0;5186.0;1546
16;Ivleen;Orbrix;-2980.0;-1436.0;-28584.0;-2992.0;-349.0;852.0;1650
17;Ivleen;Orbrix;8192.0;-2556.0;-15268.0;-3024.0;3527.0;-1118.0;1753
18;Ivleen;Orbrix;14084.0;3388.0;-20668.0;-2976.0;4236.0;2506.0;1856
19;Ivleen;Orbrix;3856.0;1180.0;-7560.0;-3008.0;9385.0;6870.0;1959
20;Ivleen;Orbrix;6860.0;4080.0;-5536.0;-3024.0;9899.0;1019.0;2062
21;Ivleen;Orbrix;-1452.0;116.0;-8204.0;-3008.0;2447.0;-2012.0;2166
22;Ivleen;Orbrix;-11028.0;-1512.0;-4976.0;-3024.0;-2714.0;1677.0;2268
23;Ivleen;Orbrix;-6324.0;-8848.0;-20544.0;-3008.0;-3279.0;1769.0;2372
24;Ivleen;Orbrix;-2828.0;-9280.0;-16172.0;-3008.0;1415.0;-438.0;2475
25;Ivleen;Orbrix;1044.0;-7148.0;-12972.0;-2992.0;4982.0;162.0;2578
26;Ivleen;Orbrix;3456.0;-7032.0;-7680.0;-2992.0;4168.0;15523.0;2681
27;Ivleen;Orbrix;5420.0;-10820.0;-11444.0;-3008.0;2388.0;14680.0;2784
28;Ivleen;Orbrix;3028.0;-9284.0;-15608.0;-2992.0;5207.0;-5728.0;2888
