id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;orbrix;1100.0;-2168.0;-12480.0;-1904.0;-252.0;-235.0;0
1;Jefferson;orbrix;5232.0;-2224.0;-17204.0;-1888.0;124.0;1467.0;103
2;Jefferson;orbrix;8556.0;-1680.0;-22708.0;-1856.0;8810.0;1735.0;207
3;Jefferson;orbrix;9064.0;-484.0;-18164.0;-1904.0;13643.0;4722.0;310
4;Jefferson;orbrix;14460.0;-1416.0;136.0;-1856.0;7997.0;5836.0;414
5;Jefferson;orbrix;3940.0;-3204.0;-7916.0;-1856.0;4629.0;3947.0;516
6;Jefferson;orbrix;-88.0;-6272.0;-300.0;-1872.0;-5682.0;1591.0;620
7;Jefferson;orbrix;-3668.0;-6008.0;-2140.0;-1856.0;-14899.0;1361.0;723
8;Jefferson;orbrix;-5276.0;-3952.0;-11456.0;-1824.0;-15670.0;-3036.0;826
9;Jefferson;orbrix;-8060.0;-1724.0;-14020.0;-1856.0;-12883.0;-705.0;929
10;Jefferson;orbrix;-3856.0;2352.0;-17552.0;-1856.0;-10712.0;373.0;1032
11;Jefferson;orbrix;4224.0;2436.0;-22940.0;-1872.0;-2983.0;2559.0;1136
12;Jefferson;orbrix;4224.0;3236.0;-15012.0;-1872.0;526.0;2021.0;1239
13;Jefferson;orbrix;3140.0;3648.0;-19668.0;-1856.0;5141.0;2004.0;1342
14;Jefferson;orbrix;6384.0;3044.0;-16372.0;-1872.0;10187.0;1371.0;1445
15;Jefferson;orbrix;8400.0;1436.0;-10904.0;-1872.0;9874.0;1475.0;1548
16;Jefferson;orbrix;940.0;-2180.0;-7320.0;-1888.0;7820.0;-2504.0;1652
17;Jefferson;orbrix;904.0;-5216.0;-8648.0;-1872.0;2401.0;-910.0;1755
18;Jefferson;orbrix;868.0;-5772.0;-13912.0;-1888.0;1314.0;-414.0;1858
19;Jefferson;orbrix;396.0;-6548.0;-11696.0;-1872.0;212.0;-376.0;1961
20;Jefferson;orbrix;20.0;-6000.0;-11412.0;-1888.0;812.0;-1043.0;2064
