id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Orbrix;4072.0;-6088.0;-14036.0;-2992.0;-341.0;1591.0;0
1;Ivleen;Orbrix;4288.0;-5416.0;-11380.0;-2976.0;-853.0;490.0;104
2;Ivleen;Orbrix;2616.0;-5176.0;-14844.0;-2976.0;-1468.0;1525.0;207
3;Ivleen;Orbrix;5436.0;-5944.0;-18556.0;-2992.0;2520.0;462.0;310
4;Ivleen;Orbrix;3596.0;-4768.0;-9108.0;-2992.0;314.0;302.0;413
5;Ivleen;Orbrix;6144.0;-9412.0;-17644.0;-2992.0;-1014.0;100.0;516
6;Ivleen;Orbrix;14552.0;-12136.0;-25380.0;-2992.0;7737.0;231.0;620
7;Ivleen;Orbrix;14184.0;-4356.0;-9384.0;-3008.0;11374.0;3006.0;722
8;Ivleen;Orbrix;9432.0;-2392.0;-868.0;-2992.0;6315.0;2029.0;826
9;Ivleen;Orbrix;3300.0;-648.0;1500.0;-2992.0;-2448.0;786.0;929
10;Ivleen;Orbrix;-4032.0;396.0;-972.0;-3024.0;-10883.0;-564.0;1031
11;Ivleen;Orbrix;-11888.0;148.0;-9456.0;-2992.0;-16656.0;1009.0;1135
12;Ivleen;Orbrix;-7636.0;524.0;-10880.0;-3008.0;-16968.0;872.0;1238
13;Ivleen;Orbrix;-15544.0;3712.0;-32768.0;-2976.0;-14696.0;6982.0;1342
14;Ivleen;Orbrix;-5904.0;2096.0;-19564.0;-2992.0;-3188.0;2039.0;1444
15;Ivleen;Orbrix;8296.0;-1144.0;-16228.0;-3008.0;4070.0;-1175.0;1547
16;Ivleen;Orbrix;10804.0;-2856.0;-21480.0;-3024.0;6197.0;-105.0;1651
17;Ivleen;Orbrix;7400.0;-640.0;-17608.0;-3008.0;9618.0;-185.0;1754
18;Ivleen;Orbrix;1348.0;-712.0;-6564.0;-3008.0;9468.0;1848.0;1857
19;Ivleen;Orbrix;-896.0;-3840.0;-6884.0;-2976.0;618.0;33.0;1960
20;Ivleen;Orbrix;-1808.0;-5956.0;-12328.0;-3008.0;740.0;-7.0;2064
21;Ivleen;Orbrix;-1980.0;-6248.0;-13432.0;-3008.0;-1299.0;242.0;2166
22;Ivleen;Orbrix;-1012.0;-6108.0;-12248.0;-2992.0;-311.0;-385.0;2269
