id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Orbrix;1772.0;-11848.0;-6560.0;-3008.0;-2697.0;-58.0;0
1;Ivleen;Orbrix;2620.0;-11364.0;-13676.0;-2992.0;-4380.0;2334.0;102
2;Ivleen;Orbrix;6548.0;-9992.0;-11792.0;-3024.0;3403.0;4151.0;206
3;Ivleen;Orbrix;6696.0;-10664.0;-8920.0;-2976.0;2703.0;638.0;309
4;Ivleen;Orbrix;-392.0;-9636.0;-7168.0;-3008.0;1307.0;7210.0;411
5;Ivleen;Orbrix;6260.0;-9924.0;-9776.0;-3008.0;2476.0;-470.0;515
6;Ivleen;Orbrix;6572.0;-12224.0;-6780.0;-2992.0;1164.0;-1175.0;618
7;Ivleen;Orbrix;8708.0;-11932.0;-4996.0;-2992.0;1801.0;3189.0;721
8;Ivleen;Orbrix;9600.0;-10148.0;-4308.0;-3008.0;-1159.0;4957.0;824
9;Ivleen;Orbrix;5792.0;-11924.0;-9112.0;-2976.0;-2015.0;31.0;928
10;Ivleen;Orbrix;7856.0;-9320.0;-8192.0;-2992.0;193.0;9393.0;1031
11;Ivleen;Orbrix;9888.0;-11524.0;-6148.0;-2992.0;-749.0;2010.0;1133
12;Ivleen;Orbrix;13848.0;-11300.0;-2132.0;-3008.0;2866.0;2387.0;1237
13;Ivleen;Orbrix;11280.0;-10616.0;-5792.0;-2992.0;76.0;673.0;1340
14;Ivleen;Orbrix;9120.0;-11132.0;-6024.0;-3024.0;494.0;1032.0;1443
15;Ivleen;Orbrix;9452.0;-10092.0;-7796.0;-2992.0;-842.0;123.0;1546
16;Ivleen;Orbrix;8520.0;-10820.0;-6312.0;-3024.0;899.0;1145.0;1649
17;Ivleen;Orbrix;8932.0;-10040.0;-5844.0;-3008.0;357.0;284.0;1753
18;Ivleen;Orbrix;10548.0;-9768.0;-7668.0;-3008.0;447.0;-616.0;1855
19;Ivleen;Orbrix;9892.0;-10088.0;-8832.0;-2976.0;216.0;1080.0;1959
20;Ivleen;Orbrix;10412.0;-10240.0;-5108.0;-3008.0;-394.0;1451.0;2062
21;Ivleen;Orbrix;11232.0;-10300.0;-7488.0;-2992.0;-1391.0;505.0;2164
22;Ivleen;Orbrix;10148.0;-9764.0;-8284.0;-2976.0;824.0;228.0;2268
23;Ivleen;Orbrix;9516.0;-10000.0;-5124.0;-3024.0;931.0;-123.0;2371
24;Ivleen;Orbrix;9464.0;-9640.0;-8236.0;-3008.0;-829.0;-89.0;2474
25;Ivleen;Orbrix;9916.0;-9864.0;-7772.0;-3008.0;682.0;493.0;2577
26;Ivleen;Orbrix;10160.0;-9732.0;-7504.0;-3008.0;-1101.0;-131.0;2681
27;Ivleen;Orbrix;10024.0;-9616.0;-5656.0;-3008.0;-736.0;-27.0;2784
28;Ivleen;Orbrix;11032.0;-9552.0;-7156.0;-2976.0;842.0;-159.0;2886
29;Ivleen;Orbrix;8400.0;-9788.0;-8088.0;-2992.0;212.0;96.0;2990
30;Ivleen;Orbrix;10820.0;-9180.0;-4856.0;-3024.0;-367.0;-239.0;3093
31;Ivleen;Orbrix;10176.0;-9624.0;-7948.0;-2992.0;-1414.0;-193.0;3196
32;Ivleen;Orbrix;9420.0;-9580.0;-6512.0;-3008.0;547.0;488.0;3299
33;Ivleen;Orbrix;2420.0;-9180.0;996.0;-3008.0;-5757.0;4887.0;3403
34;Ivleen;Orbrix;20048.0;-7388.0;-9304.0;-3008.0;-5122.0;4076.0;3505
35;Ivleen;Orbrix;13152.0;-10616.0;-13096.0;-3008.0;-4394.0;6468.0;3608
36;Ivleen;Orbrix;22016.0;-4728.0;-14676.0;-2992.0;6663.0;-2391.0;3712
37;Ivleen;Orbrix;12980.0;-2808.0;-5612.0;-2976.0;5896.0;329.0;3815
38;Ivleen;Orbrix;13348.0;-524.0;3116.0;-2976.0;4555.0;-4021.0;3918
39;Ivleen;Orbrix;3932.0;868.0;1700.0;-3008.0;-6849.0;-3138.0;4021
40;Ivleen;Orbrix;-5296.0;1152.0;-7064.0;-3008.0;-16242.0;963.0;4124
41;Ivleen;Orbrix;-11772.0;1228.0;-14552.0;-3008.0;-20988.0;3317.0;4227
42;Ivleen;Orbrix;-9864.0;180.0;-18452.0;-3024.0;-14118.0;9637.0;4330
43;Ivleen;Orbrix;-5256.0;1404.0;-26608.0;-2992.0;-6569.0;7169.0;4434
44;Ivleen;Orbrix;5048.0;396.0;-24832.0;-3008.0;4902.0;-700.0;4537
45;Ivleen;Orbrix;17500.0;-936.0;-19616.0;-2976.0;7723.0;-6218.0;4640
46;Ivleen;Orbrix;8608.0;616.0;-13560.0;-3008.0;12281.0;-2520.0;4743
47;Ivleen;Orbrix;-516.0;860.0;-7144.0;-2992.0;11573.0;-276.0;4846
48;Ivleen;Orbrix;-3432.0;-5044.0;-3648.0;-2992.0;742.0;-2759.0;4949
49;Ivleen;Orbrix;-1008.0;-6860.0;-11996.0;-2992.0;-1205.0;-603.0;5052
50;Ivleen;Orbrix;300.0;-6500.0;-12112.0;-3024.0;-14.0;-81.0;5156
51;Ivleen;Orbrix;372.0;-6312.0;-12060.0;-2992.0;925.0;959.0;5259
52;Ivleen;Orbrix;748.0;-7036.0;-12832.0;-3024.0;-219.0;341.0;5361
