id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;threnix;2928.0;328.0;-12380.0;-1872.0;-375.0;162.0;0
1;Jefferson;threnix;3628.0;536.0;-13672.0;-1872.0;-262.0;-28.0;103
2;Jefferson;threnix;11480.0;896.0;-23904.0;-1856.0;-1130.0;-1532.0;206
3;Jefferson;threnix;9684.0;1312.0;-21704.0;-1904.0;12692.0;1017.0;309
4;Jefferson;threnix;684.0;-644.0;-13784.0;-1888.0;18291.0;1981.0;413
5;Jefferson;threnix;992.0;-3968.0;4064.0;-1872.0;9784.0;1782.0;516
6;Jefferson;threnix;1124.0;-2980.0;-208.0;-1872.0;-966.0;2035.0;619
7;Jefferson;threnix;1176.0;-1444.0;-524.0;-1856.0;-9529.0;1331.0;722
8;Jefferson;threnix;8772.0;252.0;-7564.0;-1888.0;-13792.0;-5075.0;825
9;Jefferson;threnix;4048.0;3156.0;-13272.0;-1904.0;-18415.0;-10295.0;928
10;Jefferson;threnix;-8196.0;2112.0;-21300.0;-1888.0;-11798.0;-8701.0;1031
11;Jefferson;threnix;-10664.0;3036.0;-17740.0;-1872.0;-2265.0;-7602.0;1135
12;Jefferson;threnix;-8656.0;2180.0;-20328.0;-1856.0;478.0;-681.0;1238
13;Jefferson;threnix;-8596.0;2356.0;-18820.0;-1872.0;829.0;2653.0;1340
14;Jefferson;threnix;-7668.0;2540.0;-15484.0;-1888.0;2895.0;4861.0;1444
15;Jefferson;threnix;-2516.0;4324.0;-12624.0;-1872.0;5094.0;5537.0;1547
16;Jefferson;threnix;4152.0;5124.0;-12440.0;-1888.0;4438.0;5934.0;1651
17;Jefferson;threnix;11084.0;5416.0;-11524.0;-1904.0;4175.0;3219.0;1753
18;Jefferson;threnix;6484.0;2776.0;-6716.0;-1856.0;2326.0;145.0;1857
19;Jefferson;threnix;5444.0;496.0;-12172.0;-1888.0;-842.0;287.0;1960
20;Jefferson;threnix;2904.0;168.0;-15404.0;-1904.0;-1024.0;119.0;2062
21;Jefferson;threnix;2816.0;-100.0;-14080.0;-1888.0;450.0;-902.0;2166
22;Jefferson;threnix;2200.0;-240.0;-13332.0;-1920.0;-225.0;-480.0;2269
23;Jefferson;threnix;2464.0;16.0;-13188.0;-1888.0;117.0;-467.0;2372
