id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;threnix;-680.0;-3448.0;-13868.0;-2976.0;105.0;-156.0;0
1;Ivleen;threnix;-48.0;-5556.0;-14436.0;-3008.0;-615.0;189.0;102
2;Ivleen;threnix;-1008.0;-5960.0;-19976.0;-3008.0;5217.0;-1404.0;206
3;Ivleen;threnix;-1552.0;-3620.0;-12032.0;-3008.0;7168.0;-3197.0;309
4;Ivleen;threnix;-956.0;-5072.0;-7092.0;-2992.0;4223.0;-692.0;412
5;Ivleen;threnix;-1400.0;-6748.0;-9176.0;-2992.0;3447.0;-236.0;515
6;Ivleen;threnix;-3652.0;-6648.0;-7440.0;-2960.0;2284.0;-105.0;618
7;Ivleen;threnix;-3832.0;-6576.0;-14144.0;-3008.0;2413.0;-60.0;722
8;Ivleen;threnix;324.0;-4088.0;-864.0;-3008.0;-3169.0;-105.0;824
9;Ivleen;threnix;2312.0;-3580.0;-9708.0;-3008.0;-7462.0;3109.0;928
10;Ivleen;threnix;-5676.0;-4384.0;-12144.0;-3024.0;-6674.0;4104.0;1031
11;Ivleen;threnix;-10264.0;-3904.0;-17956.0;-2992.0;-5244.0;2733.0;1134
12;Ivleen;threnix;-7908.0;-2432.0;-15316.0;-2976.0;-328.0;1019.0;1237
13;Ivleen;threnix;-6952.0;-852.0;-12672.0;-2992.0;-645.0;1722.0;1340
14;Ivleen;threnix;784.0;-1828.0;-13452.0;-2992.0;-1770.0;1847.0;1444
15;Ivleen;threnix;5904.0;-2892.0;-12464.0;-2976.0;-328.0;-693.0;1546
16;Ivleen;threnix;3064.0;-3596.0;-13456.0;-2976.0;-526.0;-752.0;1650
17;Ivleen;threnix;304.0;-3224.0;-11736.0;-3008.0;1011.0;390.0;1753
18;Ivleen;threnix;-1556.0;-3036.0;-13708.0;-3008.0;261.0;-342.0;1855
19;Ivleen;threnix;-628.0;-3036.0;-14716.0;-2976.0;473.0;-520.0;1959
20;Ivleen;threnix;-56.0;-3220.0;-14084.0;-3008.0;420.0;-209.0;2062
21;Ivleen;threnix;52.0;-3164.0;-13228.0;-3008.0;-193.0;-637.0;2165
22;Ivleen;threnix;64.0;-2900.0;-13736.0;-3008.0;448.0;-305.0;2268
