id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Fred;threnix;8960.0;-5820.0;-10804.0;-3072.0;-468.0;8.0;0
1;Fred;threnix;8768.0;-5732.0;-10560.0;-3040.0;-25.0;-46.0;104
2;Fred;threnix;9248.0;-5544.0;-10204.0;-3056.0;172.0;11.0;207
3;Fred;threnix;8624.0;-5688.0;-10444.0;-3008.0;244.0;270.0;309
4;Fred;threnix;9876.0;-5720.0;-10868.0;-3072.0;400.0;-198.0;413
5;Fred;threnix;9820.0;-6040.0;-10156.0;-3024.0;-392.0;357.0;516
6;Fred;threnix;11000.0;-5936.0;-12368.0;-3040.0;359.0;929.0;620
7;Fred;threnix;16376.0;-8604.0;-17280.0;-3024.0;1982.0;4337.0;722
8;Fred;threnix;10676.0;-5188.0;-12260.0;-3040.0;6332.0;5947.0;825
9;Fred;threnix;6404.0;-6748.0;-6924.0;-3056.0;3027.0;2299.0;929
10;Fred;threnix;1156.0;-8788.0;-7820.0;-3040.0;1263.0;-1102.0;1032
11;Fred;threnix;6340.0;-9516.0;-3892.0;-3024.0;81.0;579.0;1136
12;Fred;threnix;9144.0;-9784.0;-1296.0;-3024.0;-1443.0;3297.0;1238
13;Fred;threnix;7104.0;-6512.0;-1876.0;-3008.0;-8151.0;-3927.0;1342
14;Fred;threnix;8896.0;-7908.0;-6236.0;-3024.0;-10626.0;-1282.0;1445
15;Fred;threnix;10852.0;-6080.0;-23248.0;-2992.0;-6374.0;-924.0;1548
16;Fred;threnix;9220.0;-5528.0;-17032.0;-3040.0;369.0;-1312.0;1651
17;Fred;threnix;2536.0;-5900.0;-16168.0;-3056.0;840.0;1618.0;1754
18;Fred;threnix;-504.0;-5180.0;-12268.0;-3040.0;4562.0;62.0;1858
19;Fred;threnix;6336.0;-6096.0;-13184.0;-3040.0;4324.0;-365.0;1961
20;Fred;threnix;8740.0;-6224.0;-9276.0;-3024.0;3871.0;-2485.0;2063
21;Fred;threnix;9780.0;-5336.0;-9328.0;-3040.0;1947.0;396.0;2167
22;Fred;threnix;13432.0;-5968.0;-9540.0;-3024.0;437.0;1851.0;2270
23;Fred;threnix;10464.0;-5880.0;-9584.0;-3040.0;-1237.0;-175.0;2374
24;Fred;threnix;9056.0;-5656.0;-10796.0;-3072.0;471.0;455.0;2476
25;Fred;threnix;8084.0;-6052.0;-8944.0;-3056.0;59.0;-269.0;2580
