id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;threnix;-3832.0;-1668.0;-13080.0;-1872.0;121.0;73.0;0
1;Jefferson;threnix;-4164.0;-1960.0;-12620.0;-1856.0;15.0;139.0;102
2;Jefferson;threnix;-2920.0;-1688.0;-13832.0;-1872.0;-114.0;-123.0;206
3;Jefferson;threnix;2080.0;-1124.0;-26708.0;-1888.0;4607.0;-1070.0;309
4;Jefferson;threnix;-5200.0;-2140.0;-18032.0;-1904.0;15875.0;2102.0;413
5;Jefferson;threnix;-1080.0;-5196.0;-4116.0;-1904.0;14437.0;2104.0;515
6;Jefferson;threnix;-1956.0;-5800.0;-3832.0;-1856.0;3137.0;1391.0;618
7;Jefferson;threnix;2264.0;-3604.0;2912.0;-1856.0;-3536.0;1554.0;722
8;Jefferson;threnix;-2068.0;-1868.0;-4768.0;-1856.0;-16796.0;-2451.0;825
9;Jefferson;threnix;-10564.0;-4804.0;-24268.0;-1856.0;-8609.0;-2786.0;929
10;Jefferson;threnix;-15752.0;-3140.0;-22984.0;-1888.0;-3913.0;73.0;1031
11;Jefferson;threnix;-11476.0;-1456.0;-11892.0;-1856.0;-1449.0;1505.0;1135
12;Jefferson;threnix;1740.0;832.0;-9692.0;-1872.0;-1051.0;1787.0;1238
13;Jefferson;threnix;5360.0;476.0;-14652.0;-1888.0;280.0;-462.0;1341
14;Jefferson;threnix;-3024.0;-1016.0;-13708.0;-1872.0;1914.0;472.0;1445
15;Jefferson;threnix;-2244.0;-2376.0;-12640.0;-1888.0;-824.0;557.0;1547
16;Jefferson;threnix;-3336.0;-1760.0;-13988.0;-1872.0;363.0;-391.0;1651
