id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;threnix;900.0;-7224.0;-12876.0;-2992.0;131.0;176.0;0
1;Ivleen;threnix;664.0;-6688.0;-11944.0;-2992.0;400.0;371.0;103
2;Ivleen;threnix;-108.0;-6840.0;-11788.0;-2992.0;1071.0;333.0;205
3;Ivleen;threnix;2188.0;-7500.0;-11168.0;-2992.0;-396.0;78.0;309
4;Ivleen;threnix;880.0;-7872.0;-11580.0;-2992.0;53.0;-319.0;412
5;Ivleen;threnix;2564.0;-8776.0;-19296.0;-2960.0;157.0;-940.0;515
6;Ivleen;threnix;768.0;-9612.0;-18720.0;-2992.0;3702.0;-2519.0;618
7;Ivleen;threnix;1268.0;-9772.0;-12204.0;-2960.0;5941.0;-1324.0;722
8;Ivleen;threnix;-540.0;-6468.0;-3336.0;-3008.0;7631.0;-2874.0;825
9;Ivleen;threnix;-948.0;-5924.0;1760.0;-2992.0;5174.0;-431.0;927
10;Ivleen;threnix;2044.0;-6976.0;-4956.0;-3008.0;-1241.0;801.0;1031
11;Ivleen;threnix;3544.0;-7284.0;-4720.0;-3024.0;-5165.0;2187.0;1134
12;Ivleen;threnix;-3892.0;-6508.0;-9456.0;-3008.0;-5606.0;5813.0;1237
13;Ivleen;threnix;-6432.0;-5544.0;-13112.0;-3024.0;-7539.0;4859.0;1340
14;Ivleen;threnix;-3396.0;-5876.0;-16528.0;-3008.0;-6942.0;2132.0;1443
15;Ivleen;threnix;-8856.0;-5624.0;-19220.0;-2992.0;-2525.0;924.0;1547
16;Ivleen;threnix;-9988.0;-3384.0;-16768.0;-3008.0;1602.0;-696.0;1649
17;Ivleen;threnix;-3536.0;-2468.0;-10652.0;-3008.0;-365.0;-2248.0;1753
18;Ivleen;threnix;2612.0;-3700.0;-11944.0;-2992.0;-150.0;-1883.0;1856
19;Ivleen;threnix;6040.0;-4816.0;-8708.0;-3008.0;2472.0;-1343.0;1959
20;Ivleen;threnix;5356.0;-5860.0;-11612.0;-3008.0;471.0;192.0;2062
21;Ivleen;threnix;76.0;-5872.0;-13528.0;-3024.0;1096.0;579.0;2165
22;Ivleen;threnix;380.0;-5196.0;-13848.0;-2960.0;354.0;81.0;2269
23;Ivleen;threnix;2032.0;-5460.0;-13444.0;-2992.0;902.0;521.0;2371
