id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;threnix;-80.0;-868.0;-14296.0;-1936.0;76.0;286.0;0
1;Jefferson;threnix;-380.0;-936.0;-13824.0;-1856.0;-39.0;860.0;103
2;Jefferson;threnix;3232.0;-968.0;-17484.0;-1920.0;578.0;554.0;205
3;Jefferson;threnix;6020.0;68.0;-24144.0;-1904.0;9548.0;2197.0;309
4;Jefferson;threnix;144.0;-2948.0;-13732.0;-1856.0;14909.0;3422.0;412
5;Jefferson;threnix;-1360.0;-5224.0;-2540.0;-1904.0;11449.0;5291.0;516
6;Jefferson;threnix;2036.0;-4752.0;1156.0;-1856.0;4003.0;3069.0;618
7;Jefferson;threnix;4048.0;-2716.0;-2484.0;-1904.0;-6398.0;-1897.0;722
8;Jefferson;threnix;8204.0;-2340.0;-7928.0;-1920.0;-13195.0;-4381.0;825
9;Jefferson;threnix;1172.0;-3216.0;-16976.0;-1872.0;-12770.0;-4113.0;927
10;Jefferson;threnix;-9736.0;-2836.0;-22404.0;-1920.0;-6199.0;-1602.0;1031
11;Jefferson;threnix;-13288.0;-1568.0;-17064.0;-1888.0;1523.0;725.0;1134
12;Jefferson;threnix;-5064.0;-132.0;-14472.0;-1904.0;910.0;1978.0;1238
13;Jefferson;threnix;8800.0;1360.0;-12892.0;-1920.0;-1567.0;-98.0;1340
14;Jefferson;threnix;7832.0;1760.0;-14020.0;-1904.0;-85.0;-134.0;1443
15;Jefferson;threnix;1840.0;172.0;-12520.0;-1888.0;-465.0;603.0;1547
16;Jefferson;threnix;-1360.0;-752.0;-13020.0;-1856.0;-171.0;654.0;1649
