id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;threnix;-4212.0;-5700.0;-13896.0;-2976.0;9316.0;-1260.0;0
1;Ivleen;threnix;-4016.0;-5200.0;-11356.0;-2976.0;6515.0;-115.0;104
2;Ivleen;threnix;-2760.0;-6072.0;-7140.0;-3024.0;333.0;745.0;206
3;Ivleen;threnix;-1264.0;-6484.0;-6640.0;-2992.0;-3543.0;1463.0;310
4;Ivleen;threnix;1712.0;-6248.0;-7672.0;-3024.0;-5114.0;1523.0;413
5;Ivleen;threnix;-5784.0;-6472.0;-13560.0;-3024.0;-7828.0;3413.0;515
6;Ivleen;threnix;-5792.0;-5504.0;-15688.0;-3008.0;-4439.0;2511.0;619
7;Ivleen;threnix;-2364.0;-5532.0;-18304.0;-2992.0;-1134.0;733.0;722
8;Ivleen;threnix;136.0;-4484.0;-8020.0;-3024.0;421.0;-480.0;826
9;Ivleen;threnix;-552.0;-4220.0;-14516.0;-2960.0;-307.0;65.0;928
10;Ivleen;threnix;-2704.0;-4812.0;-13368.0;-2992.0;-422.0;16.0;1032
11;Ivleen;threnix;-3004.0;-4156.0;-13600.0;-2992.0;552.0;-158.0;1135
12;Ivleen;threnix;-2872.0;-4032.0;-12620.0;-2992.0;288.0;-111.0;1237
13;Ivleen;threnix;-6096.0;-3108.0;-13064.0;-2992.0;-1286.0;-111.0;1341
14;Ivleen;threnix;-6564.0;-2672.0;-11284.0;-3008.0;-1573.0;-804.0;1444
15;Ivleen;threnix;9552.0;-3824.0;-16088.0;-3040.0;-1378.0;-1424.0;1548
16;Ivleen;threnix;2688.0;-4272.0;-14644.0;-2992.0;-1333.0;-178.0;1650
17;Ivleen;threnix;1236.0;-4688.0;-11420.0;-2992.0;-930.0;82.0;1753
18;Ivleen;threnix;-608.0;-3964.0;-12056.0;-2992.0;-34.0;-26.0;1857
19;Ivleen;threnix;-1020.0;-3852.0;-14060.0;-2992.0;123.0;-28.0;1959
20;Ivleen;threnix;328.0;-3816.0;-14364.0;-2992.0;620.0;98.0;2063
21;Ivleen;threnix;-1096.0;-3648.0;-14436.0;-3008.0;-24.0;47.0;2166
