id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;threnix;-364.0;-2468.0;-14372.0;-2960.0;153.0;403.0;0
1;Ivleen;threnix;-1120.0;-2416.0;-13744.0;-3008.0;244.0;328.0;103
2;Ivleen;threnix;-1456.0;-2440.0;-13220.0;-2976.0;-120.0;149.0;207
3;Ivleen;threnix;3532.0;-5836.0;-24352.0;-3008.0;2012.0;-2802.0;309
4;Ivleen;threnix;-3120.0;-4900.0;-20656.0;-2960.0;12511.0;-4419.0;412
5;Ivleen;threnix;-276.0;-240.0;2128.0;-2976.0;13351.0;-2393.0;516
6;Ivleen;threnix;10524.0;-2088.0;-6112.0;-2976.0;-7772.0;2889.0;619
7;Ivleen;threnix;-1220.0;-2552.0;-18600.0;-2992.0;-5652.0;8191.0;723
8;Ivleen;threnix;-10316.0;-1792.0;-15056.0;-3008.0;-5229.0;6249.0;825
9;Ivleen;threnix;-6792.0;-656.0;-17888.0;-2976.0;-3073.0;2319.0;929
10;Ivleen;threnix;-7548.0;-1584.0;-10900.0;-3008.0;-975.0;59.0;1032
11;Ivleen;threnix;8640.0;-2432.0;-13124.0;-2960.0;639.0;-3161.0;1135
12;Ivleen;threnix;6592.0;-3948.0;-14776.0;-2976.0;-1229.0;56.0;1238
13;Ivleen;threnix;-4736.0;-3132.0;-14304.0;-2976.0;-221.0;-258.0;1341
14;Ivleen;threnix;-2400.0;-2392.0;-14676.0;-3024.0;964.0;-354.0;1445
15;Ivleen;threnix;-448.0;-2528.0;-14696.0;-2976.0;-73.0;-520.0;1548
16;Ivleen;threnix;2076.0;-2672.0;-12836.0;-2976.0;5.0;-4.0;1650
