id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Fred;threnix;2856.0;-4368.0;-12132.0;-3008.0;159.0;205.0;0
1;Fred;threnix;3052.0;-4696.0;-13000.0;-3024.0;-222.0;65.0;104
2;Fred;threnix;2880.0;-4748.0;-12508.0;-3024.0;-616.0;436.0;207
3;Fred;threnix;6500.0;-4792.0;-18688.0;-3008.0;-15.0;1488.0;310
4;Fred;threnix;6572.0;-5484.0;-20564.0;-3024.0;3902.0;4889.0;413
5;Fred;threnix;10136.0;-3884.0;-19492.0;-3024.0;9885.0;7653.0;516
6;Fred;threnix;-8.0;-4792.0;-10688.0;-3008.0;12088.0;6563.0;620
7;Fred;threnix;-1872.0;-7240.0;1796.0;-3024.0;7439.0;3935.0;723
8;Fred;threnix;48.0;-9828.0;-72.0;-3008.0;-1001.0;385.0;826
9;Fred;threnix;6904.0;-9232.0;-6276.0;-3040.0;-4427.0;-3049.0;929
10;Fred;threnix;7756.0;-7736.0;-496.0;-3056.0;-6396.0;-346.0;1032
11;Fred;threnix;4276.0;-7432.0;-11044.0;-2992.0;-12732.0;-3639.0;1136
12;Fred;threnix;312.0;-5964.0;-25584.0;-3024.0;-7698.0;-2511.0;1238
13;Fred;threnix;4680.0;-7312.0;-20200.0;-3040.0;-227.0;-226.0;1342
14;Fred;threnix;-3764.0;-6264.0;-14016.0;-3024.0;1334.0;896.0;1445
15;Fred;threnix;-3492.0;-6112.0;-12756.0;-3008.0;1707.0;-1384.0;1548
16;Fred;threnix;896.0;-4252.0;-11468.0;-3024.0;2349.0;699.0;1651
17;Fred;threnix;11276.0;-2052.0;-10488.0;-3040.0;-563.0;-875.0;1754
18;Fred;threnix;14152.0;-4912.0;-10700.0;-3024.0;-130.0;3733.0;1858
19;Fred;threnix;6992.0;-5152.0;-15048.0;-2992.0;-176.0;408.0;1961
20;Fred;threnix;2440.0;-5880.0;-11968.0;-3040.0;943.0;102.0;2065
21;Fred;threnix;6012.0;-5760.0;-11228.0;-3008.0;38.0;-50.0;2167
22;Fred;threnix;5776.0;-5432.0;-13448.0;-3040.0;51.0;-261.0;2270
23;Fred;threnix;6528.0;-5540.0;-12524.0;-3040.0;307.0;-234.0;2374
