id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Fred;threnix;10476.0;-4788.0;-9980.0;-3008.0;95.0;-186.0;0
1;Fred;threnix;9756.0;-4948.0;-10248.0;-3040.0;-231.0;-472.0;104
2;Fred;threnix;9016.0;-4784.0;-9808.0;-3024.0;4.0;34.0;207
3;Fred;threnix;10052.0;-4572.0;-10584.0;-3056.0;114.0;50.0;311
4;Fred;threnix;10740.0;-4440.0;-10036.0;-3008.0;35.0;256.0;413
5;Fred;threnix;11376.0;-4948.0;-10516.0;-3040.0;238.0;1090.0;516
6;Fred;threnix;17080.0;-5156.0;-14832.0;-3024.0;1612.0;2318.0;620
7;Fred;threnix;12212.0;-6184.0;-9744.0;-3040.0;3517.0;1377.0;723
8;Fred;threnix;13456.0;-5996.0;-8760.0;-3056.0;3875.0;2829.0;826
9;Fred;threnix;7016.0;-7496.0;-7480.0;-3040.0;3870.0;2849.0;929
10;Fred;threnix;3588.0;-6256.0;-6172.0;-3040.0;3437.0;3571.0;1032
11;Fred;threnix;128.0;-9984.0;-288.0;-3024.0;-543.0;530.0;1136
12;Fred;threnix;9124.0;-11100.0;-7088.0;-3024.0;-32.0;-2284.0;1238
13;Fred;threnix;4572.0;-9416.0;-5492.0;-3040.0;-1771.0;-756.0;1342
14;Fred;threnix;5500.0;-9580.0;-3984.0;-3040.0;-3044.0;-776.0;1445
15;Fred;threnix;5760.0;-8044.0;-10032.0;-3024.0;-6177.0;-1435.0;1549
16;Fred;threnix;5104.0;-8552.0;-11432.0;-3040.0;-5964.0;-2204.0;1651
17;Fred;threnix;10564.0;-6892.0;-15924.0;-3040.0;-5361.0;-3756.0;1754
18;Fred;threnix;7012.0;-6336.0;-16548.0;-3040.0;-2684.0;-580.0;1858
19;Fred;threnix;7984.0;-5692.0;-15768.0;-3024.0;1771.0;-358.0;1961
20;Fred;threnix;2384.0;-6012.0;-11664.0;-3072.0;2238.0;1170.0;2065
21;Fred;threnix;3432.0;-5620.0;-11712.0;-3088.0;3104.0;561.0;2167
22;Fred;threnix;2788.0;-4312.0;-9076.0;-3008.0;4279.0;589.0;2270
23;Fred;threnix;22184.0;-7712.0;-10244.0;-3040.0;1078.0;697.0;2374
24;Fred;threnix;10360.0;-6452.0;-8112.0;-3056.0;-2575.0;226.0;2477
25;Fred;threnix;7584.0;-5180.0;-9956.0;-3040.0;-722.0;1603.0;2580
26;Fred;threnix;8228.0;-6232.0;-10464.0;-3040.0;342.0;470.0;2683
27;Fred;threnix;8680.0;-5880.0;-10620.0;-3056.0;-57.0;-109.0;2787
28;Fred;threnix;8864.0;-6004.0;-9668.0;-3072.0;-308.0;64.0;2890
