id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;Quadrix;-4572.0;792.0;-12440.0;-1824.0;-1373.0;158.0;0
1;Jefferson;Quadrix;-6648.0;1296.0;-15852.0;-1776.0;-3307.0;1885.0;103
2;Jefferson;Quadrix;-6152.0;1964.0;-25932.0;-1760.0;5714.0;3651.0;206
3;Jefferson;Quadrix;-8292.0;2760.0;-24040.0;-1808.0;18488.0;5868.0;310
4;Jefferson;Quadrix;-924.0;-76.0;-1464.0;-1792.0;18673.0;4404.0;412
5;Jefferson;Quadrix;9060.0;-3384.0;2888.0;-1792.0;653.0;4990.0;516
6;Jefferson;Quadrix;15900.0;-3700.0;-16660.0;-1824.0;-6165.0;4369.0;619
7;Jefferson;Quadrix;-5312.0;-2912.0;-17188.0;-1792.0;5012.0;-613.0;721
8;Jefferson;Quadrix;-15372.0;-7672.0;-676.0;-1808.0;2124.0;1322.0;825
9;Jefferson;Quadrix;-7396.0;-2184.0;-2296.0;-1760.0;-5282.0;1395.0;928
10;Jefferson;Quadrix;-2020.0;-1744.0;-2808.0;-1760.0;-18273.0;-1279.0;1032
11;Jefferson;Quadrix;-6100.0;812.0;-19144.0;-1808.0;-18049.0;-1926.0;1134
12;Jefferson;Quadrix;-13784.0;2368.0;-28232.0;-1792.0;-5759.0;838.0;1238
13;Jefferson;Quadrix;-17556.0;3508.0;-11676.0;-1792.0;4173.0;1291.0;1341
14;Jefferson;Quadrix;784.0;3880.0;-8960.0;-1808.0;-2892.0;2764.0;1444
15;Jefferson;Quadrix;9572.0;3396.0;-12832.0;-1792.0;-2428.0;-200.0;1547
16;Jefferson;Quadrix;2288.0;2696.0;-16164.0;-1776.0;-76.0;-146.0;1650
17;Jefferson;Quadrix;-3708.0;948.0;-14300.0;-1808.0;1310.0;-181.0;1754
18;Jefferson;Quadrix;-4800.0;272.0;-12068.0;-1792.0;372.0;-943.0;1856
