id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;Quadrix;-2708.0;812.0;-12940.0;-1792.0;30.0;-415.0;0
1;Jefferson;Quadrix;-2352.0;764.0;-12360.0;-1792.0;-722.0;286.0;102
2;Jefferson;Quadrix;-856.0;992.0;-14116.0;-1760.0;236.0;730.0;205
3;Jefferson;Quadrix;-1616.0;884.0;-17820.0;-1792.0;-149.0;1056.0;309
4;Jefferson;Quadrix;-1844.0;636.0;-18716.0;-1776.0;3754.0;3041.0;411
5;Jefferson;Quadrix;-1064.0;-192.0;-14780.0;-1808.0;7084.0;4060.0;515
6;Jefferson;Quadrix;412.0;-1520.0;-15396.0;-1824.0;6746.0;4228.0;618
7;Jefferson;Quadrix;1496.0;-3084.0;-9480.0;-1808.0;4002.0;3007.0;722
8;Jefferson;Quadrix;336.0;-4164.0;-11100.0;-1792.0;3415.0;1933.0;824
9;Jefferson;Quadrix;1788.0;-4744.0;-12992.0;-1776.0;3700.0;1600.0;927
10;Jefferson;Quadrix;664.0;-5196.0;-14404.0;-1792.0;3646.0;2282.0;1031
11;Jefferson;Quadrix;-276.0;-6392.0;-12412.0;-1760.0;3000.0;2471.0;1134
12;Jefferson;Quadrix;2252.0;-6676.0;-11252.0;-1776.0;3344.0;2294.0;1237
13;Jefferson;Quadrix;2852.0;-6620.0;-9764.0;-1792.0;2404.0;1829.0;1340
14;Jefferson;Quadrix;840.0;-7052.0;-7760.0;-1760.0;233.0;1206.0;1444
15;Jefferson;Quadrix;2096.0;-7528.0;-10576.0;-1760.0;-537.0;302.0;1547
16;Jefferson;Quadrix;3980.0;-7776.0;-12624.0;-1824.0;-1384.0;-34.0;1649
17;Jefferson;Quadrix;3620.0;-7356.0;-11832.0;-1808.0;-165.0;-218.0;1753
18;Jefferson;Quadrix;4224.0;-6656.0;-12144.0;-1792.0;796.0;-236.0;1856
19;Jefferson;Quadrix;4080.0;-7052.0;-12672.0;-1776.0;107.0;-126.0;1960
