id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Quadrix;12016.0;-4552.0;-8676.0;-2992.0;144.0;-198.0;0
1;Ivleen;Quadrix;11592.0;-4824.0;-8480.0;-2960.0;517.0;-181.0;103
2;Ivleen;Quadrix;11664.0;-4672.0;-7408.0;-3008.0;228.0;219.0;206
3;Ivleen;Quadrix;9884.0;-5216.0;-6476.0;-2976.0;-1060.0;917.0;309
4;Ivleen;Quadrix;22324.0;-9088.0;-15596.0;-3024.0;2125.0;1727.0;412
5;Ivleen;Quadrix;21016.0;-7088.0;-18744.0;-3024.0;12109.0;874.0;515
6;Ivleen;Quadrix;516.0;-2436.0;1948.0;-2976.0;11294.0;-241.0;619
7;Ivleen;Quadrix;-740.0;-3636.0;7688.0;-2976.0;764.0;-1125.0;722
8;Ivleen;Quadrix;17784.0;-11936.0;676.0;-3008.0;-4587.0;1987.0;825
9;Ivleen;Quadrix;13732.0;-11724.0;-3752.0;-3040.0;-7402.0;4399.0;928
10;Ivleen;Quadrix;-1232.0;-8536.0;-10840.0;-3008.0;-6607.0;4806.0;1031
11;Ivleen;Quadrix;3604.0;-5600.0;-13960.0;-2992.0;-2772.0;853.0;1135
12;Ivleen;Quadrix;10060.0;-4352.0;-228.0;-2992.0;-5900.0;-1142.0;1237
13;Ivleen;Quadrix;9448.0;-5012.0;-5408.0;-3008.0;-10908.0;1525.0;1341
14;Ivleen;Quadrix;20988.0;-8712.0;-29320.0;-2992.0;-3955.0;3276.0;1444
15;Ivleen;Quadrix;9136.0;-4340.0;-17272.0;-2976.0;5630.0;1006.0;1546
16;Ivleen;Quadrix;13752.0;-1628.0;-7348.0;-3008.0;9334.0;512.0;1650
17;Ivleen;Quadrix;26124.0;-3744.0;1740.0;-2992.0;1294.0;-560.0;1753
18;Ivleen;Quadrix;12576.0;-4952.0;-11872.0;-2976.0;-881.0;176.0;1857
19;Ivleen;Quadrix;10996.0;-4744.0;-7384.0;-3008.0;314.0;411.0;1959
20;Ivleen;Quadrix;13448.0;-4872.0;-7324.0;-3024.0;647.0;894.0;2063
21;Ivleen;Quadrix;12400.0;-4920.0;-8388.0;-2992.0;540.0;-97.0;2166
