id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Quadrix;12168.0;-4744.0;-8892.0;-3024.0;-231.0;443.0;0
1;Ivleen;Quadrix;11572.0;-4560.0;-8588.0;-3008.0;407.0;270.0;102
2;Ivleen;Quadrix;11352.0;-4684.0;-8388.0;-2976.0;-114.0;250.0;206
3;Ivleen;Quadrix;13008.0;-6048.0;-9148.0;-2976.0;-1149.0;214.0;309
4;Ivleen;Quadrix;25560.0;-9720.0;-21176.0;-3024.0;4925.0;1239.0;412
5;Ivleen;Quadrix;13464.0;-2516.0;-8224.0;-3008.0;16395.0;-62.0;515
6;Ivleen;Quadrix;-916.0;-1876.0;11480.0;-3024.0;-1923.0;601.0;618
7;Ivleen;Quadrix;10804.0;-9972.0;676.0;-2992.0;-4080.0;3729.0;722
8;Ivleen;Quadrix;12180.0;-10944.0;-7248.0;-2976.0;-10740.0;5287.0;824
9;Ivleen;Quadrix;-488.0;-7472.0;-13932.0;-3008.0;-2921.0;1021.0;928
10;Ivleen;Quadrix;2620.0;-4560.0;-11520.0;-2992.0;-1796.0;-3131.0;1031
11;Ivleen;Quadrix;3004.0;-2484.0;-1996.0;-3008.0;-6395.0;-1553.0;1134
12;Ivleen;Quadrix;14436.0;-7072.0;-14444.0;-2992.0;-11623.0;3066.0;1237
13;Ivleen;Quadrix;13384.0;-7892.0;-22176.0;-3008.0;1024.0;1303.0;1340
14;Ivleen;Quadrix;3716.0;-1676.0;-20316.0;-3008.0;11142.0;115.0;1444
15;Ivleen;Quadrix;12892.0;-1736.0;-1872.0;-3024.0;8783.0;-1027.0;1546
16;Ivleen;Quadrix;21040.0;-5504.0;-2204.0;-3008.0;3719.0;399.0;1650
17;Ivleen;Quadrix;15764.0;-4572.0;-5636.0;-3008.0;449.0;-460.0;1753
18;Ivleen;Quadrix;12388.0;-4696.0;-7776.0;-3008.0;-16.0;-526.0;1856
19;Ivleen;Quadrix;14548.0;-4752.0;-6404.0;-2976.0;-185.0;-248.0;1959
20;Ivleen;Quadrix;11512.0;-4664.0;-9324.0;-3024.0;-892.0;224.0;2062
21;Ivleen;Quadrix;12680.0;-4612.0;-7772.0;-2992.0;624.0;313.0;2166
