id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;Quadrix;-2952.0;1048.0;-13676.0;-1792.0;-450.0;251.0;0
1;Jefferson;Quadrix;-2336.0;1068.0;-14024.0;-1760.0;248.0;-91.0;102
2;Jefferson;Quadrix;124.0;1172.0;-24044.0;-1776.0;6051.0;-1193.0;205
3;Jefferson;Quadrix;-6296.0;-272.0;-15160.0;-1776.0;9071.0;-111.0;309
4;Jefferson;Quadrix;-2328.0;-2532.0;-4680.0;-1792.0;8546.0;331.0;412
5;Jefferson;Quadrix;5908.0;-2752.0;-10516.0;-1760.0;837.0;-545.0;515
6;Jefferson;Quadrix;-620.0;-2948.0;-17868.0;-1776.0;885.0;-2092.0;618
7;Jefferson;Quadrix;-10016.0;-4220.0;-8200.0;-1792.0;4658.0;-641.0;721
8;Jefferson;Quadrix;-4376.0;-4044.0;-3568.0;-1760.0;-819.0;172.0;825
9;Jefferson;Quadrix;-560.0;-2772.0;-4252.0;-1776.0;-7450.0;-679.0;927
10;Jefferson;Quadrix;-456.0;-660.0;-16576.0;-1792.0;-10438.0;319.0;1031
11;Jefferson;Quadrix;-8564.0;1084.0;-23100.0;-1760.0;-3547.0;1330.0;1134
12;Jefferson;Quadrix;-7508.0;652.0;-13984.0;-1808.0;-1163.0;2262.0;1238
13;Jefferson;Quadrix;3272.0;984.0;-10024.0;-1776.0;-260.0;1809.0;1340
14;Jefferson;Quadrix;5656.0;2204.0;-15252.0;-1792.0;-834.0;228.0;1443
15;Jefferson;Quadrix;3028.0;1012.0;-17056.0;-1808.0;-1211.0;303.0;1547
16;Jefferson;Quadrix;-1384.0;348.0;-12664.0;-1760.0;987.0;663.0;1650
17;Jefferson;Quadrix;-2900.0;316.0;-13404.0;-1808.0;169.0;-26.0;1753
