id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Quadrix;12748.0;-3832.0;-9432.0;-3024.0;382.0;153.0;0
1;Ivleen;Quadrix;11592.0;-3916.0;-8384.0;-3040.0;308.0;333.0;103
2;Ivleen;Quadrix;26936.0;-9076.0;-21868.0;-2976.0;2878.0;299.0;207
3;Ivleen;Quadrix;8688.0;-4856.0;-15212.0;-2976.0;15325.0;-286.0;309
4;Ivleen;Quadrix;3536.0;-2844.0;4236.0;-2992.0;5989.0;-631.0;412
5;Ivleen;Quadrix;5684.0;-7052.0;-740.0;-3008.0;-1176.0;1638.0;516
6;Ivleen;Quadrix;13628.0;-9652.0;-8004.0;-3008.0;-3594.0;3302.0;618
7;Ivleen;Quadrix;19104.0;-10636.0;-6808.0;-3024.0;-7016.0;2818.0;722
8;Ivleen;Quadrix;-4712.0;-6488.0;-21736.0;-3008.0;-5425.0;2194.0;825
9;Ivleen;Quadrix;3160.0;-4996.0;-1948.0;-3008.0;-2736.0;-791.0;928
10;Ivleen;Quadrix;3704.0;-1872.0;-892.0;-3008.0;-8205.0;-645.0;1031
11;Ivleen;Quadrix;11784.0;-1960.0;-6244.0;-2992.0;-14583.0;3297.0;1134
12;Ivleen;Quadrix;14644.0;-3400.0;-32768.0;-3008.0;-1420.0;7628.0;1238
13;Ivleen;Quadrix;4816.0;-640.0;-23432.0;-3008.0;9359.0;4568.0;1341
14;Ivleen;Quadrix;10456.0;-416.0;-1592.0;-2992.0;10824.0;-646.0;1444
15;Ivleen;Quadrix;19544.0;-3004.0;-7668.0;-3008.0;5739.0;562.0;1547
16;Ivleen;Quadrix;19776.0;-4216.0;-508.0;-2992.0;870.0;-1283.0;1650
17;Ivleen;Quadrix;12052.0;-3876.0;-5220.0;-3024.0;2293.0;-1467.0;1753
18;Ivleen;Quadrix;14504.0;-2760.0;-8576.0;-2992.0;820.0;-421.0;1856
19;Ivleen;Quadrix;12648.0;-3580.0;-8300.0;-2992.0;36.0;-1155.0;1960
20;Ivleen;Quadrix;12420.0;-3452.0;-10860.0;-2992.0;533.0;-1762.0;2062
21;Ivleen;Quadrix;11372.0;-3724.0;-9680.0;-3008.0;-28.0;-401.0;2165
22;Ivleen;Quadrix;11636.0;-3300.0;-9764.0;-3008.0;572.0;498.0;2269
23;Ivleen;Quadrix;12168.0;-3976.0;-9840.0;-3008.0;2.0;708.0;2372
24;Ivleen;Quadrix;12148.0;-3596.0;-9560.0;-2976.0;-1098.0;214.0;2475
