id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;Quadrix;-4384.0;1668.0;-12576.0;-1792.0;5380.0;295.0;0
1;Jefferson;Quadrix;-5568.0;-216.0;-24992.0;-1776.0;8103.0;3558.0;104
2;Jefferson;Quadrix;-4476.0;-1360.0;-5896.0;-1792.0;13380.0;1535.0;206
3;Jefferson;Quadrix;-208.0;-4232.0;-2584.0;-1808.0;-759.0;1617.0;309
4;Jefferson;Quadrix;9852.0;-2304.0;-14004.0;-1792.0;-2657.0;-912.0;413
5;Jefferson;Quadrix;-7440.0;-2388.0;-10440.0;-1808.0;3437.0;-1388.0;516
6;Jefferson;Quadrix;-11784.0;-2628.0;-12160.0;-1792.0;835.0;376.0;619
7;Jefferson;Quadrix;-1976.0;-1976.0;276.0;-1776.0;-5250.0;149.0;722
8;Jefferson;Quadrix;-5880.0;-1376.0;-13320.0;-1824.0;-10902.0;-1780.0;825
9;Jefferson;Quadrix;-10648.0;2336.0;-23204.0;-1808.0;-7417.0;615.0;928
10;Jefferson;Quadrix;-13516.0;1176.0;-9336.0;-1808.0;1665.0;1582.0;1031
11;Jefferson;Quadrix;-5844.0;2088.0;-11752.0;-1792.0;332.0;2617.0;1135
12;Jefferson;Quadrix;5376.0;2100.0;-12932.0;-1776.0;-2681.0;952.0;1238
13;Jefferson;Quadrix;2232.0;1900.0;-12812.0;-1824.0;-1270.0;291.0;1341
14;Jefferson;Quadrix;-3112.0;1044.0;-14128.0;-1776.0;752.0;-169.0;1444
15;Jefferson;Quadrix;-3776.0;456.0;-11472.0;-1792.0;426.0;-315.0;1547
