id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Quadrix;2552.0;-3756.0;-10576.0;-2992.0;-255.0;-3748.0;0
1;Ivleen;Quadrix;4056.0;-3460.0;-10016.0;-3008.0;-871.0;56.0;103
2;Ivleen;Quadrix;3632.0;-4256.0;-13776.0;-3008.0;991.0;1484.0;207
3;Ivleen;Quadrix;3156.0;-4128.0;-13476.0;-3008.0;439.0;2526.0;309
4;Ivleen;Quadrix;5172.0;-3996.0;-19512.0;-2992.0;-836.0;1880.0;413
5;Ivleen;Quadrix;6564.0;-7728.0;-15948.0;-3024.0;4515.0;2630.0;516
6;Ivleen;Quadrix;10008.0;-2420.0;-19312.0;-3008.0;20390.0;1024.0;619
7;Ivleen;Quadrix;1284.0;-2436.0;2816.0;-2992.0;6390.0;848.0;722
8;Ivleen;Quadrix;5932.0;-8364.0;-3392.0;-2992.0;-3287.0;1884.0;825
9;Ivleen;Quadrix;15204.0;-7464.0;-13288.0;-3008.0;-1840.0;6155.0;929
10;Ivleen;Quadrix;-12888.0;-7512.0;-11804.0;-3040.0;2921.0;3155.0;1031
11;Ivleen;Quadrix;-7364.0;-3112.0;-3904.0;-2992.0;-2413.0;-2071.0;1135
12;Ivleen;Quadrix;5576.0;640.0;2704.0;-3040.0;-11167.0;-4109.0;1238
13;Ivleen;Quadrix;2640.0;-5268.0;-25152.0;-2976.0;-19742.0;1466.0;1341
14;Ivleen;Quadrix;-5052.0;-7888.0;-27048.0;-3024.0;-2552.0;2961.0;1444
15;Ivleen;Quadrix;-2308.0;-452.0;-16888.0;-2992.0;12451.0;-313.0;1547
16;Ivleen;Quadrix;22192.0;-2060.0;-60.0;-3008.0;-964.0;-412.0;1651
17;Ivleen;Quadrix;10332.0;-4796.0;-13916.0;-3008.0;1126.0;2166.0;1753
18;Ivleen;Quadrix;6848.0;-4900.0;-11264.0;-2976.0;-116.0;780.0;1856
19;Ivleen;Quadrix;6808.0;-3708.0;-14780.0;-2976.0;-17.0;-15.0;1960
20;Ivleen;Quadrix;4604.0;-5072.0;-10488.0;-3008.0;243.0;-277.0;2063
