id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Quadrix;13816.0;-3868.0;-6216.0;-2992.0;194.0;-8.0;0
1;Ivleen;Quadrix;13772.0;-3884.0;-6312.0;-3024.0;-312.0;-169.0;103
2;Ivleen;Quadrix;13904.0;-4136.0;-6196.0;-2976.0;436.0;81.0;207
3;Ivleen;Quadrix;14480.0;-3912.0;-5076.0;-3008.0;118.0;-411.0;309
4;Ivleen;Quadrix;14152.0;-3968.0;-6368.0;-2976.0;167.0;419.0;413
5;Ivleen;Quadrix;14260.0;-4036.0;-6980.0;-3008.0;10.0;231.0;516
6;Ivleen;Quadrix;24568.0;-11604.0;-8552.0;-2976.0;658.0;-1149.0;618
7;Ivleen;Quadrix;20640.0;-6228.0;-17424.0;-2992.0;9951.0;-2726.0;722
8;Ivleen;Quadrix;2660.0;-160.0;248.0;-2976.0;13240.0;-6264.0;825
9;Ivleen;Quadrix;8412.0;-5680.0;6580.0;-3008.0;-1971.0;3505.0;928
10;Ivleen;Quadrix;21256.0;-12420.0;-2216.0;-3008.0;-5864.0;3074.0;1031
11;Ivleen;Quadrix;8692.0;-10692.0;-7768.0;-3024.0;-5653.0;5101.0;1135
12;Ivleen;Quadrix;-888.0;-7840.0;-10188.0;-2960.0;-1376.0;327.0;1238
13;Ivleen;Quadrix;5100.0;-2612.0;3288.0;-2992.0;-6970.0;-3946.0;1340
14;Ivleen;Quadrix;3368.0;2776.0;-4876.0;-2976.0;-18167.0;-875.0;1444
15;Ivleen;Quadrix;17784.0;-3120.0;-18664.0;-3040.0;-15820.0;2186.0;1547
16;Ivleen;Quadrix;18728.0;-6388.0;-22092.0;-2992.0;-3934.0;5152.0;1651
17;Ivleen;Quadrix;9872.0;-3476.0;-20384.0;-3008.0;2719.0;3994.0;1753
18;Ivleen;Quadrix;5056.0;-360.0;-12656.0;-2960.0;7760.0;2152.0;1856
19;Ivleen;Quadrix;17976.0;-1164.0;-5540.0;-2992.0;14369.0;-401.0;1960
20;Ivleen;Quadrix;19752.0;-3084.0;6232.0;-2976.0;4499.0;-55.0;2062
21;Ivleen;Quadrix;14584.0;-3316.0;-8312.0;-3008.0;1685.0;731.0;2166
22;Ivleen;Quadrix;14240.0;-4140.0;-6328.0;-3008.0;1774.0;-278.0;2269
23;Ivleen;Quadrix;12560.0;-3776.0;-8336.0;-2992.0;900.0;1106.0;2373
24;Ivleen;Quadrix;13560.0;-3616.0;-7740.0;-2976.0;-194.0;-643.0;2475
25;Ivleen;Quadrix;13160.0;-3860.0;-7900.0;-3024.0;-673.0;-781.0;2578
26;Ivleen;Quadrix;12200.0;-3856.0;-8476.0;-2976.0;515.0;-1909.0;2682
