id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;Quadrix;-2292.0;72.0;-13700.0;-1776.0;98.0;89.0;0
1;Jefferson;Quadrix;-2016.0;-132.0;-12868.0;-1776.0;-862.0;472.0;104
2;Jefferson;Quadrix;-1156.0;-172.0;-14752.0;-1760.0;151.0;287.0;206
3;Jefferson;Quadrix;-2660.0;56.0;-25284.0;-1776.0;4498.0;3943.0;310
4;Jefferson;Quadrix;-1140.0;-1388.0;-17444.0;-1776.0;12664.0;3775.0;413
5;Jefferson;Quadrix;1440.0;-2432.0;-6176.0;-1776.0;9352.0;5229.0;516
6;Jefferson;Quadrix;2996.0;-1964.0;-4028.0;-1760.0;7168.0;2598.0;619
7;Jefferson;Quadrix;9232.0;-3864.0;-8200.0;-1776.0;-1326.0;1244.0;722
8;Jefferson;Quadrix;11084.0;-4676.0;-21012.0;-1760.0;1603.0;-370.0;826
9;Jefferson;Quadrix;-1380.0;-7024.0;-5356.0;-1776.0;2155.0;-2250.0;928
10;Jefferson;Quadrix;-8680.0;-4972.0;-5752.0;-1776.0;-777.0;842.0;1032
11;Jefferson;Quadrix;-1240.0;-1624.0;-1916.0;-1776.0;-5518.0;-647.0;1135
12;Jefferson;Quadrix;-2028.0;-4516.0;-7880.0;-1760.0;-12709.0;-3215.0;1237
13;Jefferson;Quadrix;-6564.0;-1672.0;-17516.0;-1792.0;-11039.0;-3311.0;1341
14;Jefferson;Quadrix;-11708.0;-996.0;-15064.0;-1776.0;-3170.0;-772.0;1444
15;Jefferson;Quadrix;-12828.0;-960.0;-17192.0;-1792.0;-217.0;1555.0;1548
16;Jefferson;Quadrix;-1212.0;1256.0;-16032.0;-1776.0;-1366.0;587.0;1650
17;Jefferson;Quadrix;1308.0;1396.0;-10564.0;-1792.0;-70.0;-116.0;1754
18;Jefferson;Quadrix;2808.0;1548.0;-14564.0;-1776.0;-1445.0;-187.0;1857
19;Jefferson;Quadrix;1400.0;628.0;-13464.0;-1792.0;-1015.0;1044.0;1959
20;Jefferson;Quadrix;-804.0;-60.0;-13496.0;-1760.0;-717.0;582.0;2063
21;Jefferson;Quadrix;-1960.0;-8.0;-15128.0;-1776.0;-331.0;290.0;2166
22;Jefferson;Quadrix;-2468.0;-320.0;-12600.0;-1776.0;277.0;-270.0;2269
