id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Quadrix;13844.0;-3548.0;-8284.0;-3008.0;389.0;-187.0;0
1;Ivleen;Quadrix;20740.0;-6680.0;-11156.0;-3008.0;790.0;189.0;103
2;Ivleen;Quadrix;26184.0;-5936.0;-21396.0;-2992.0;8126.0;-2828.0;207
3;Ivleen;Quadrix;520.0;-2448.0;7280.0;-2992.0;12445.0;311.0;309
4;Ivleen;Quadrix;3576.0;-3072.0;1092.0;-3024.0;1961.0;-793.0;413
5;Ivleen;Quadrix;8660.0;-8504.0;-568.0;-3008.0;-846.0;1582.0;516
6;Ivleen;Quadrix;15316.0;-10924.0;-4796.0;-3008.0;-4076.0;1904.0;618
7;Ivleen;Quadrix;21040.0;-12336.0;1240.0;-3008.0;-6150.0;2366.0;722
8;Ivleen;Quadrix;4536.0;-6756.0;-12100.0;-3008.0;-11316.0;4796.0;825
9;Ivleen;Quadrix;2368.0;-6452.0;-4740.0;-2992.0;1153.0;-460.0;929
10;Ivleen;Quadrix;7112.0;-5528.0;-576.0;-2992.0;-2440.0;-1827.0;1031
11;Ivleen;Quadrix;7472.0;-4888.0;-2744.0;-3008.0;-8230.0;1122.0;1135
12;Ivleen;Quadrix;15668.0;-4556.0;-13692.0;-2976.0;-9954.0;7085.0;1238
13;Ivleen;Quadrix;15872.0;-4260.0;-22808.0;-2992.0;1618.0;3519.0;1340
14;Ivleen;Quadrix;5436.0;-1092.0;-11584.0;-2976.0;12761.0;2713.0;1444
15;Ivleen;Quadrix;21656.0;-1920.0;2400.0;-2992.0;11411.0;323.0;1547
16;Ivleen;Quadrix;17856.0;-4204.0;-6792.0;-2976.0;4831.0;459.0;1651
17;Ivleen;Quadrix;19212.0;-5720.0;-760.0;-3008.0;1104.0;1039.0;1753
18;Ivleen;Quadrix;15700.0;-4348.0;-7216.0;-3024.0;-979.0;354.0;1856
19;Ivleen;Quadrix;13432.0;-4680.0;-7248.0;-2992.0;-1393.0;-473.0;1960
20;Ivleen;Quadrix;14844.0;-5336.0;-3856.0;-3040.0;-321.0;-4565.0;2062
