id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Quadrix;13496.0;-7840.0;-4112.0;-3008.0;202.0;-139.0;0
1;Ivleen;Quadrix;14040.0;-7752.0;-3992.0;-2992.0;77.0;-88.0;103
2;Ivleen;Quadrix;14332.0;-8164.0;-3668.0;-2992.0;26.0;439.0;206
3;Ivleen;Quadrix;13592.0;-7636.0;-3060.0;-3024.0;-302.0;214.0;310
4;Ivleen;Quadrix;9552.0;-6292.0;-2536.0;-2960.0;-1199.0;79.0;412
5;Ivleen;Quadrix;19820.0;-10004.0;-3756.0;-2976.0;-1404.0;-143.0;515
6;Ivleen;Quadrix;25256.0;-13164.0;-13372.0;-3008.0;2073.0;3337.0;619
7;Ivleen;Quadrix;9492.0;-5796.0;-732.0;-3056.0;6932.0;702.0;721
8;Ivleen;Quadrix;4924.0;-2728.0;2096.0;-2992.0;926.0;-1026.0;825
9;Ivleen;Quadrix;11964.0;-7932.0;4236.0;-3008.0;-1420.0;-1971.0;928
10;Ivleen;Quadrix;16764.0;-10348.0;5148.0;-2992.0;-6356.0;-1068.0;1031
11;Ivleen;Quadrix;13372.0;-10788.0;-2080.0;-3024.0;-12323.0;5055.0;1134
12;Ivleen;Quadrix;1372.0;-9424.0;-13272.0;-2976.0;-4339.0;1740.0;1237
13;Ivleen;Quadrix;8924.0;-4136.0;-7872.0;-2992.0;-607.0;-2586.0;1341
14;Ivleen;Quadrix;7864.0;-3768.0;-5684.0;-3008.0;-4330.0;1997.0;1444
15;Ivleen;Quadrix;11140.0;-7924.0;-5796.0;-2976.0;-4163.0;4986.0;1547
16;Ivleen;Quadrix;21352.0;-13192.0;-9008.0;-2992.0;-5137.0;5036.0;1650
17;Ivleen;Quadrix;18856.0;-8140.0;-8464.0;-3008.0;1997.0;-3365.0;1753
18;Ivleen;Quadrix;12104.0;-4452.0;-5636.0;-3008.0;2018.0;573.0;1856
19;Ivleen;Quadrix;14940.0;-6400.0;-3332.0;-2992.0;897.0;1173.0;1959
20;Ivleen;Quadrix;16196.0;-6144.0;-1872.0;-2992.0;1960.0;566.0;2063
21;Ivleen;Quadrix;15916.0;-5204.0;-2176.0;-2976.0;-1236.0;-483.0;2166
22;Ivleen;Quadrix;13048.0;-5560.0;-7272.0;-2992.0;470.0;-574.0;2268
23;Ivleen;Quadrix;15912.0;-6344.0;-2172.0;-3024.0;1736.0;-460.0;2372
24;Ivleen;Quadrix;15416.0;-5788.0;-4104.0;-3008.0;207.0;-8.0;2475
25;Ivleen;Quadrix;13884.0;-5224.0;-3280.0;-2976.0;-173.0;-249.0;2578
26;Ivleen;Quadrix;14652.0;-5976.0;-3732.0;-3008.0;-989.0;307.0;2681
27;Ivleen;Quadrix;14728.0;-6364.0;-5192.0;-2976.0;-519.0;-575.0;2785
28;Ivleen;Quadrix;12072.0;-6452.0;-6100.0;-2992.0;1560.0;109.0;2887
29;Ivleen;Quadrix;10924.0;-5368.0;-5284.0;-3024.0;2875.0;3003.0;2990
30;Ivleen;Quadrix;13660.0;-4460.0;-15980.0;-3008.0;8368.0;2119.0;3094
31;Ivleen;Quadrix;21756.0;-2172.0;11880.0;-2992.0;15918.0;-1090.0;3197
32;Ivleen;Quadrix;21000.0;-5284.0;11532.0;-2992.0;761.0;338.0;3300
33;Ivleen;Quadrix;16528.0;-5776.0;-348.0;-2976.0;-3104.0;4233.0;3403
34;Ivleen;Quadrix;16112.0;-5896.0;140.0;-3008.0;66.0;723.0;3506
35;Ivleen;Quadrix;15672.0;-5496.0;-6084.0;-2992.0;-813.0;707.0;3609
36;Ivleen;Quadrix;16148.0;-5764.0;-1720.0;-3024.0;910.0;-2269.0;3712
37;Ivleen;Quadrix;16100.0;-5452.0;-1876.0;-2976.0;-44.0;114.0;3816
38;Ivleen;Quadrix;14856.0;-5724.0;-1768.0;-3008.0;132.0;-1295.0;3919
39;Ivleen;Quadrix;16672.0;-5680.0;-1440.0;-2976.0;486.0;464.0;4022
40;Ivleen;Quadrix;17008.0;-5720.0;-1200.0;-2992.0;40.0;-412.0;4125
