id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;Quadrix;-4940.0;-3184.0;-10544.0;-1760.0;9.0;610.0;0
1;Jefferson;Quadrix;-4432.0;-2868.0;-12024.0;-1776.0;-1134.0;962.0;103
2;Jefferson;Quadrix;-3972.0;-2800.0;-12580.0;-1792.0;-2188.0;1086.0;206
3;Jefferson;Quadrix;-6460.0;-3088.0;-18636.0;-1760.0;-2428.0;2475.0;309
4;Jefferson;Quadrix;-6740.0;-2588.0;-23284.0;-1808.0;8282.0;4702.0;412
5;Jefferson;Quadrix;-2760.0;-3636.0;-11684.0;-1792.0;13162.0;4184.0;516
6;Jefferson;Quadrix;-160.0;-5428.0;-4184.0;-1824.0;7483.0;4229.0;619
7;Jefferson;Quadrix;824.0;-5168.0;-3992.0;-1776.0;-569.0;2326.0;722
8;Jefferson;Quadrix;12200.0;-5068.0;-19776.0;-1808.0;-354.0;-580.0;825
9;Jefferson;Quadrix;672.0;-6232.0;-12932.0;-1792.0;3071.0;928.0;928
10;Jefferson;Quadrix;-9872.0;-8156.0;-6952.0;-1792.0;2689.0;654.0;1032
11;Jefferson;Quadrix;-8184.0;-5648.0;1492.0;-1808.0;-691.0;595.0;1134
12;Jefferson;Quadrix;1508.0;-2560.0;1260.0;-1792.0;-12615.0;-1697.0;1238
13;Jefferson;Quadrix;-7412.0;-3120.0;-23692.0;-1792.0;-16377.0;-1018.0;1341
14;Jefferson;Quadrix;-19192.0;-88.0;-23096.0;-1792.0;-3307.0;1515.0;1445
15;Jefferson;Quadrix;-1840.0;1112.0;-15060.0;-1776.0;-3312.0;2474.0;1547
16;Jefferson;Quadrix;7376.0;920.0;-14360.0;-1808.0;1091.0;-218.0;1650
17;Jefferson;Quadrix;2880.0;16.0;-14336.0;-1792.0;-1302.0;-177.0;1754
18;Jefferson;Quadrix;-1152.0;-664.0;-13684.0;-1776.0;-313.0;443.0;1857
19;Jefferson;Quadrix;-5972.0;-1628.0;-10760.0;-1792.0;1057.0;-364.0;1960
20;Jefferson;Quadrix;-3272.0;-1300.0;-13936.0;-1776.0;-810.0;-37.0;2063
