id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;Quadrix;-1824.0;1876.0;-12952.0;-1792.0;-266.0;362.0;0
1;Jefferson;Quadrix;-1236.0;1736.0;-13872.0;-1792.0;-477.0;667.0;103
2;Jefferson;Quadrix;-1812.0;2300.0;-21912.0;-1808.0;512.0;1192.0;206
3;Jefferson;Quadrix;-5552.0;3452.0;-27080.0;-1808.0;13741.0;3646.0;309
4;Jefferson;Quadrix;60.0;820.0;-6852.0;-1792.0;18327.0;4125.0;412
5;Jefferson;Quadrix;6180.0;-3036.0;5492.0;-1808.0;7786.0;2622.0;516
6;Jefferson;Quadrix;12716.0;-2836.0;-11736.0;-1760.0;-8017.0;35.0;618
7;Jefferson;Quadrix;6912.0;-1768.0;-24512.0;-1792.0;3417.0;-1923.0;722
8;Jefferson;Quadrix;-8180.0;-3660.0;-7140.0;-1792.0;4454.0;-3095.0;825
9;Jefferson;Quadrix;-14264.0;-5136.0;-4936.0;-1776.0;707.0;-1495.0;928
10;Jefferson;Quadrix;-3804.0;-1396.0;-1544.0;-1776.0;-6365.0;-2035.0;1031
11;Jefferson;Quadrix;-3464.0;-1468.0;-6136.0;-1808.0;-17792.0;-2324.0;1134
12;Jefferson;Quadrix;-12800.0;1808.0;-26824.0;-1792.0;-13953.0;1163.0;1238
13;Jefferson;Quadrix;-15976.0;3128.0;-23672.0;-1808.0;-1350.0;3394.0;1341
14;Jefferson;Quadrix;-4200.0;4740.0;-10852.0;-1760.0;-96.0;4042.0;1445
15;Jefferson;Quadrix;8792.0;4904.0;-10500.0;-1776.0;1116.0;1653.0;1547
16;Jefferson;Quadrix;3128.0;3512.0;-14596.0;-1792.0;500.0;1087.0;1650
17;Jefferson;Quadrix;-1592.0;1728.0;-13792.0;-1792.0;664.0;2621.0;1754
18;Jefferson;Quadrix;-556.0;660.0;-10680.0;-1808.0;-442.0;-34.0;1857
19;Jefferson;Quadrix;-1552.0;976.0;-13788.0;-1792.0;429.0;-477.0;1960
