id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;Quadrix;-2008.0;1172.0;-13380.0;-1792.0;347.0;-537.0;0
1;Jefferson;Quadrix;-1380.0;868.0;-12868.0;-1760.0;-275.0;-304.0;103
2;Jefferson;Quadrix;-456.0;1104.0;-14032.0;-1808.0;331.0;-53.0;205
3;Jefferson;Quadrix;-2948.0;1396.0;-22336.0;-1792.0;2599.0;1685.0;309
4;Jefferson;Quadrix;-3504.0;1028.0;-22120.0;-1776.0;8685.0;3958.0;412
5;Jefferson;Quadrix;-2040.0;-872.0;-12780.0;-1792.0;12853.0;4307.0;516
6;Jefferson;Quadrix;2064.0;-3420.0;-1248.0;-1792.0;8582.0;2761.0;618
7;Jefferson;Quadrix;11552.0;-2864.0;-5744.0;-1808.0;-2079.0;1313.0;721
8;Jefferson;Quadrix;9944.0;-3784.0;-18384.0;-1776.0;1490.0;-613.0;825
9;Jefferson;Quadrix;-5372.0;-4300.0;-10036.0;-1792.0;721.0;-285.0;928
10;Jefferson;Quadrix;-8892.0;-7060.0;-9524.0;-1792.0;3624.0;-569.0;1031
11;Jefferson;Quadrix;-4608.0;-3756.0;-4956.0;-1808.0;-2575.0;841.0;1134
12;Jefferson;Quadrix;2808.0;-2440.0;-2060.0;-1792.0;-10024.0;-2231.0;1238
13;Jefferson;Quadrix;-292.0;-368.0;-13012.0;-1792.0;-11304.0;-5049.0;1341
14;Jefferson;Quadrix;-9572.0;456.0;-23688.0;-1808.0;-11543.0;-1670.0;1443
15;Jefferson;Quadrix;-12504.0;1272.0;-23412.0;-1808.0;-3366.0;433.0;1547
16;Jefferson;Quadrix;-12068.0;1916.0;-15740.0;-1792.0;1783.0;2760.0;1650
17;Jefferson;Quadrix;132.0;3600.0;-9328.0;-1792.0;-380.0;2398.0;1754
18;Jefferson;Quadrix;5720.0;4272.0;-9948.0;-1808.0;-558.0;1898.0;1857
19;Jefferson;Quadrix;6468.0;3340.0;-14768.0;-1792.0;-1167.0;1290.0;1959
20;Jefferson;Quadrix;1156.0;1792.0;-12696.0;-1792.0;-123.0;555.0;2063
21;Jefferson;Quadrix;-2676.0;1248.0;-14072.0;-1776.0;1382.0;-200.0;2166
