id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;Quadrix;-2236.0;-576.0;-13888.0;-1776.0;-255.0;409.0;0
1;Jefferson;Quadrix;-3048.0;-940.0;-15240.0;-1792.0;-557.0;418.0;103
2;Jefferson;Quadrix;-6652.0;-20.0;-20992.0;-1792.0;8815.0;1002.0;206
3;Jefferson;Quadrix;-2876.0;-2492.0;-11712.0;-1808.0;6406.0;2542.0;310
4;Jefferson;Quadrix;1524.0;-2652.0;-5492.0;-1792.0;4382.0;713.0;413
5;Jefferson;Quadrix;10256.0;-2436.0;-10268.0;-1776.0;-1021.0;-136.0;515
6;Jefferson;Quadrix;-4688.0;-3640.0;-16272.0;-1776.0;3028.0;-924.0;619
7;Jefferson;Quadrix;-8644.0;-3300.0;-3100.0;-1792.0;226.0;189.0;722
8;Jefferson;Quadrix;24.0;-2504.0;-736.0;-1776.0;-13713.0;485.0;826
9;Jefferson;Quadrix;-4772.0;2676.0;-24828.0;-1792.0;-7595.0;727.0;928
10;Jefferson;Quadrix;-3784.0;2100.0;-15224.0;-1808.0;417.0;1290.0;1031
11;Jefferson;Quadrix;7352.0;1260.0;-12172.0;-1776.0;1217.0;446.0;1135
12;Jefferson;Quadrix;3644.0;356.0;-14652.0;-1760.0;-937.0;343.0;1238
13;Jefferson;Quadrix;-2832.0;236.0;-15224.0;-1808.0;-424.0;89.0;1341
14;Jefferson;Quadrix;-4432.0;-128.0;-12240.0;-1792.0;-80.0;-53.0;1444
15;Jefferson;Quadrix;-1628.0;52.0;-12728.0;-1808.0;-6.0;-324.0;1548
16;Jefferson;Quadrix;-1676.0;356.0;-14560.0;-1824.0;-377.0;13.0;1650
