id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;Quadrix;-480.0;1280.0;-13520.0;-1792.0;356.0;-242.0;0
1;Jefferson;Quadrix;-144.0;900.0;-13548.0;-1792.0;2.0;-116.0;103
2;Jefferson;Quadrix;660.0;1464.0;-28800.0;-1776.0;5326.0;2794.0;207
3;Jefferson;Quadrix;-2372.0;472.0;-16696.0;-1792.0;16220.0;2726.0;309
4;Jefferson;Quadrix;1500.0;-1796.0;-236.0;-1808.0;12270.0;2981.0;412
5;Jefferson;Quadrix;8532.0;-3120.0;-4516.0;-1792.0;-1106.0;605.0;516
6;Jefferson;Quadrix;15672.0;-2484.0;-20140.0;-1792.0;1434.0;-902.0;619
7;Jefferson;Quadrix;496.0;-4628.0;-8940.0;-1760.0;3284.0;-157.0;722
8;Jefferson;Quadrix;-9176.0;-7428.0;-9248.0;-1792.0;1015.0;203.0;825
9;Jefferson;Quadrix;-7288.0;-2196.0;-6004.0;-1808.0;-7283.0;971.0;928
10;Jefferson;Quadrix;-508.0;-2436.0;1716.0;-1792.0;-8568.0;-2860.0;1031
11;Jefferson;Quadrix;-2780.0;172.0;-12588.0;-1808.0;-16694.0;-4044.0;1134
12;Jefferson;Quadrix;-9780.0;884.0;-32768.0;-1792.0;-6374.0;118.0;1238
13;Jefferson;Quadrix;-10584.0;1020.0;-21120.0;-1792.0;1298.0;1902.0;1340
14;Jefferson;Quadrix;-11620.0;1476.0;-2320.0;-1776.0;-47.0;3219.0;1444
15;Jefferson;Quadrix;-4132.0;3448.0;-13344.0;-1792.0;-957.0;3864.0;1547
16;Jefferson;Quadrix;12804.0;5184.0;-13124.0;-1776.0;-202.0;472.0;1650
17;Jefferson;Quadrix;7364.0;1940.0;-13672.0;-1792.0;229.0;-228.0;1753
18;Jefferson;Quadrix;-1524.0;888.0;-13908.0;-1744.0;1135.0;673.0;1856
19;Jefferson;Quadrix;-1456.0;116.0;-12824.0;-1776.0;-1312.0;767.0;1960
20;Jefferson;Quadrix;-1596.0;472.0;-13004.0;-1792.0;-369.0;-11.0;2062
21;Jefferson;Quadrix;-28.0;628.0;-13972.0;-1744.0;-58.0;-158.0;2165
