id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Quadrix;16480.0;-5648.0;-13132.0;-3008.0;2914.0;-1497.0;0
1;Ivleen;Quadrix;12600.0;-6916.0;-22008.0;-2992.0;8773.0;-2017.0;102
2;Ivleen;Quadrix;1324.0;-2272.0;5008.0;-2992.0;8699.0;-2403.0;206
3;Ivleen;Quadrix;9712.0;-5232.0;2440.0;-3024.0;-1438.0;-1593.0;309
4;Ivleen;Quadrix;8040.0;-8120.0;-9452.0;-3008.0;-6527.0;1898.0;412
5;Ivleen;Quadrix;10776.0;-9756.0;-11944.0;-3008.0;-5559.0;3714.0;515
6;Ivleen;Quadrix;6304.0;-5492.0;-10620.0;-2992.0;1416.0;-430.0;618
7;Ivleen;Quadrix;8080.0;-4944.0;-3512.0;-3008.0;-1970.0;-354.0;722
8;Ivleen;Quadrix;5624.0;-4296.0;-3324.0;-2976.0;-6641.0;19.0;825
9;Ivleen;Quadrix;20816.0;-5316.0;-13708.0;-2976.0;-10559.0;3254.0;928
10;Ivleen;Quadrix;8944.0;-5544.0;-19888.0;-3024.0;2.0;1675.0;1031
11;Ivleen;Quadrix;4420.0;-2196.0;-14632.0;-2992.0;4169.0;289.0;1134
12;Ivleen;Quadrix;14032.0;-1260.0;-7588.0;-3008.0;9635.0;-681.0;1238
13;Ivleen;Quadrix;19304.0;-3116.0;-2732.0;-3008.0;1130.0;799.0;1340
14;Ivleen;Quadrix;12156.0;-3828.0;-6748.0;-2976.0;-2318.0;-1158.0;1444
15;Ivleen;Quadrix;9360.0;-3288.0;-10716.0;-3008.0;278.0;-800.0;1547
16;Ivleen;Quadrix;10376.0;-3516.0;-11052.0;-2976.0;186.0;942.0;1651
17;Ivleen;Quadrix;9916.0;-3932.0;-8712.0;-3024.0;433.0;140.0;1753
18;Ivleen;Quadrix;11172.0;-3428.0;-10576.0;-3024.0;575.0;437.0;1856
