id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ivleen;Quadrix;15772.0;-5604.0;-5748.0;-2960.0;528.0;1293.0;0
1;Ivleen;Quadrix;13408.0;-5468.0;-6324.0;-2992.0;563.0;-570.0;104
2;Ivleen;Quadrix;12448.0;-5940.0;-5588.0;-3008.0;1566.0;-162.0;207
3;Ivleen;Quadrix;13576.0;-6044.0;-6584.0;-2976.0;1224.0;37.0;309
4;Ivleen;Quadrix;14048.0;-4892.0;-6128.0;-2992.0;1264.0;72.0;413
5;Ivleen;Quadrix;14304.0;-4240.0;-5560.0;-2992.0;-433.0;690.0;516
6;Ivleen;Quadrix;24408.0;-12636.0;-9556.0;-3024.0;1429.0;2405.0;619
7;Ivleen;Quadrix;13152.0;-5712.0;-13336.0;-3008.0;11603.0;-2051.0;722
8;Ivleen;Quadrix;10292.0;-1344.0;2700.0;-3024.0;3470.0;1849.0;826
9;Ivleen;Quadrix;20856.0;-10124.0;8292.0;-3008.0;-6974.0;2956.0;929
10;Ivleen;Quadrix;15660.0;-6344.0;-7816.0;-3024.0;-13962.0;6456.0;1031
11;Ivleen;Quadrix;808.0;-5468.0;-7976.0;-3040.0;-3319.0;-668.0;1135
12;Ivleen;Quadrix;2736.0;-2400.0;-1536.0;-2976.0;-3956.0;299.0;1238
13;Ivleen;Quadrix;12088.0;-3376.0;-2816.0;-2976.0;-12344.0;3931.0;1341
14;Ivleen;Quadrix;16332.0;-6792.0;-17272.0;-2992.0;-2929.0;4715.0;1444
15;Ivleen;Quadrix;6920.0;-4156.0;-18972.0;-2960.0;8210.0;6366.0;1547
16;Ivleen;Quadrix;22076.0;-1048.0;1584.0;-3040.0;17320.0;-1987.0;1651
17;Ivleen;Quadrix;21392.0;-4548.0;4744.0;-3008.0;-159.0;-39.0;1753
18;Ivleen;Quadrix;15680.0;-4976.0;-1976.0;-2976.0;-975.0;1050.0;1857
19;Ivleen;Quadrix;14964.0;-4668.0;-4944.0;-2960.0;-366.0;-488.0;1960
20;Ivleen;Quadrix;14516.0;-4456.0;-5128.0;-2992.0;1112.0;-1545.0;2064
21;Ivleen;Quadrix;14996.0;-4492.0;-4608.0;-2992.0;155.0;-640.0;2166
22;Ivleen;Quadrix;16172.0;-4372.0;-5196.0;-2976.0;380.0;78.0;2269
23;Ivleen;Quadrix;14100.0;-4900.0;-5288.0;-3024.0;344.0;832.0;2373
24;Ivleen;Quadrix;14672.0;-4668.0;-4944.0;-2976.0;-2.0;-1064.0;2475
25;Ivleen;Quadrix;14876.0;-4880.0;-5724.0;-3040.0;252.0;-286.0;2579
26;Ivleen;Quadrix;14476.0;-4864.0;-4932.0;-3008.0;11.0;162.0;2682
27;Ivleen;Quadrix;15200.0;-4852.0;-3612.0;-3008.0;-471.0;-203.0;2784
28;Ivleen;Quadrix;14700.0;-4752.0;-5184.0;-2976.0;-30.0;130.0;2888
29;Ivleen;Quadrix;14948.0;-4840.0;-4976.0;-3008.0;-31.0;85.0;2991
30;Ivleen;Quadrix;14076.0;-4924.0;-4812.0;-3008.0;431.0;209.0;3094
31;Ivleen;Quadrix;14472.0;-4684.0;-5668.0;-3008.0;349.0;154.0;3197
32;Ivleen;Quadrix;14828.0;-4932.0;-5028.0;-2976.0;465.0;24.0;3301
33;Ivleen;Quadrix;14628.0;-4800.0;-4768.0;-3008.0;326.0;-90.0;3403
34;Ivleen;Quadrix;14544.0;-4872.0;-5616.0;-2976.0;530.0;138.0;3506
35;Ivleen;Quadrix;14160.0;-5100.0;-5196.0;-3008.0;505.0;374.0;3610
36;Ivleen;Quadrix;15328.0;-4584.0;-6348.0;-3008.0;222.0;-168.0;3712
37;Ivleen;Quadrix;14096.0;-5072.0;-5008.0;-3040.0;92.0;263.0;3816
38;Ivleen;Quadrix;14620.0;-4772.0;-5860.0;-2976.0;-332.0;192.0;3919
39;Ivleen;Quadrix;13964.0;-5192.0;-5080.0;-3008.0;391.0;-439.0;4021
40;Ivleen;Quadrix;16192.0;-5000.0;-4164.0;-2976.0;1111.0;523.0;4125
41;Ivleen;Quadrix;16072.0;-4416.0;-6156.0;-2976.0;-848.0;-28.0;4228
42;Ivleen;Quadrix;14348.0;-4716.0;-4176.0;-2992.0;1955.0;177.0;4332
43;Ivleen;Quadrix;14376.0;-5228.0;-5508.0;-2992.0;-1109.0;-212.0;4434
44;Ivleen;Quadrix;14716.0;-4804.0;-5648.0;-3024.0;395.0;672.0;4538
45;Ivleen;Quadrix;16132.0;-4432.0;-6016.0;-3024.0;351.0;1008.0;4641
46;Ivleen;Quadrix;14616.0;-5456.0;-6064.0;-3008.0;228.0;146.0;4743
47;Ivleen;Quadrix;14068.0;-4456.0;-5108.0;-3008.0;1106.0;609.0;4847
48;Ivleen;Quadrix;14016.0;-5652.0;-4256.0;-3008.0;-622.0;-205.0;4950
49;Ivleen;Quadrix;14120.0;-4980.0;-5016.0;-3008.0;-675.0;-262.0;5053
