id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;Quadrix;-784.0;-1296.0;-13880.0;-1760.0;-297.0;186.0;0
1;Jefferson;Quadrix;-792.0;-1444.0;-13340.0;-1776.0;-132.0;291.0;102
2;Jefferson;Quadrix;100.0;-1532.0;-14708.0;-1760.0;-513.0;457.0;206
3;Jefferson;Quadrix;-1028.0;-1260.0;-25496.0;-1792.0;1650.0;1600.0;309
4;Jefferson;Quadrix;-972.0;-2020.0;-20476.0;-1760.0;12803.0;3899.0;411
5;Jefferson;Quadrix;-36.0;-3584.0;-9832.0;-1776.0;14145.0;4406.0;515
6;Jefferson;Quadrix;2304.0;-4472.0;2032.0;-1776.0;6024.0;2541.0;618
7;Jefferson;Quadrix;11344.0;-4448.0;-6476.0;-1760.0;-3780.0;183.0;721
8;Jefferson;Quadrix;6032.0;-6512.0;-17848.0;-1744.0;2779.0;-345.0;824
9;Jefferson;Quadrix;-5064.0;-7520.0;-10860.0;-1792.0;1655.0;-2465.0;928
10;Jefferson;Quadrix;-6252.0;-8740.0;-7960.0;-1792.0;3893.0;-898.0;1031
11;Jefferson;Quadrix;-3744.0;-6696.0;-980.0;-1776.0;-2441.0;1555.0;1133
12;Jefferson;Quadrix;-276.0;-3696.0;-3060.0;-1792.0;-9357.0;1014.0;1237
13;Jefferson;Quadrix;-4356.0;-2140.0;-8200.0;-1776.0;-17425.0;-1604.0;1340
14;Jefferson;Quadrix;-7056.0;-2096.0;-19248.0;-1824.0;-11380.0;-2121.0;1443
15;Jefferson;Quadrix;-12300.0;-412.0;-24540.0;-1760.0;-2927.0;430.0;1546
16;Jefferson;Quadrix;-12064.0;-244.0;-13196.0;-1776.0;716.0;2786.0;1649
17;Jefferson;Quadrix;-5844.0;600.0;-6924.0;-1792.0;439.0;2387.0;1753
18;Jefferson;Quadrix;2396.0;1888.0;-12320.0;-1760.0;-2792.0;1470.0;1855
19;Jefferson;Quadrix;5536.0;2020.0;-13296.0;-1792.0;-2164.0;-350.0;1959
20;Jefferson;Quadrix;1772.0;1220.0;-15568.0;-1808.0;-747.0;286.0;2062
21;Jefferson;Quadrix;-2276.0;-224.0;-14840.0;-1776.0;78.0;687.0;2165
22;Jefferson;Quadrix;-1576.0;-724.0;-12688.0;-1760.0;662.0;556.0;2268
23;Jefferson;Quadrix;-2548.0;-660.0;-13324.0;-1760.0;-53.0;432.0;2371
