id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Jefferson;Quadrix;-1280.0;136.0;-13736.0;-1824.0;-501.0;13.0;0
1;Jefferson;Quadrix;-1712.0;664.0;-15336.0;-1776.0;122.0;148.0;102
2;Jefferson;Quadrix;-5880.0;352.0;-20096.0;-1824.0;4887.0;2254.0;206
3;Jefferson;Quadrix;-460.0;-832.0;-14664.0;-1808.0;6690.0;3300.0;309
4;Jefferson;Quadrix;1376.0;-2540.0;-8564.0;-1792.0;6176.0;1798.0;412
5;Jefferson;Quadrix;5800.0;-2444.0;-6096.0;-1808.0;-157.0;-297.0;515
6;Jefferson;Quadrix;6428.0;-2760.0;-19148.0;-1792.0;1683.0;-1817.0;618
7;Jefferson;Quadrix;-3568.0;-2564.0;-12584.0;-1776.0;816.0;9.0;722
8;Jefferson;Quadrix;-3108.0;-3308.0;-5360.0;-1760.0;229.0;-547.0;825
9;Jefferson;Quadrix;-1252.0;-3184.0;-3016.0;-1776.0;-8893.0;-1181.0;927
10;Jefferson;Quadrix;3472.0;156.0;-17960.0;-1808.0;-7733.0;108.0;1031
11;Jefferson;Quadrix;-8356.0;104.0;-21320.0;-1792.0;-1995.0;1353.0;1134
12;Jefferson;Quadrix;-1556.0;2184.0;-14308.0;-1792.0;-1642.0;2056.0;1238
13;Jefferson;Quadrix;5532.0;2152.0;-11096.0;-1792.0;-1872.0;964.0;1341
14;Jefferson;Quadrix;2128.0;2036.0;-13872.0;-1808.0;-259.0;-107.0;1444
15;Jefferson;Quadrix;-3168.0;800.0;-14632.0;-1792.0;200.0;343.0;1547
16;Jefferson;Quadrix;-3544.0;444.0;-12080.0;-1808.0;188.0;682.0;1650
17;Jefferson;Quadrix;-540.0;1492.0;-14888.0;-1776.0;-433.0;521.0;1753
